,Class_ID,PL_TOTAL,OPT_PREMIUM,COMMISSION,CLEARING_FEE,EXCHANG_EFE,BROKERAGE_FEE,GIVEUP_FEE,FLR_FEE,WIR_FEE,Total_Fees,MOTE_PREV,MSOV_PREV,MLOV_PREV,MLQVAL_PREV,MOTE,MSOV,MLOV,MLQVAL,UNREALISED,TRD_RESULT_CALCULATION,Prev_Bal,Bal,TRD_RESULT,Final
24,ARB00194_USD,-13547.800000000003,0.0,-2089.35,0.0,-7764.88,0.0,0.0,0.0,0.0,-9854.23,27947.1,0.0,0.0,23186.14,73809.3,0.0,0.0,45646.31,45862.200000000004,32314.4,23186.14,45646.31,22460.17,9854.23
25,ARB00203_USD,10.0,0.0,-1.2,0.0,-6.0,0.0,0.0,0.0,0.0,-7.2,0.0,0.0,0.0,3853.65,0.0,0.0,0.0,2.8,0.0,10.0,3853.65,2.8,-3850.85,3860.85
26,ARB00214_USD,4832.6,0.0,-440.1,0.0,-1353.9,0.0,0.0,0.0,0.0,-1794.0,0.0,0.0,0.0,1147.7,0.0,0.0,0.0,4186.3,0.0,4832.6,1147.7,4186.3,3038.6000000000004,1794.0
27,ARB00215_USD,18840.26,0.0,-3222.0000000000005,0.0,-9374.92,0.0,0.0,0.0,0.0,-12596.92,0.0,0.0,0.0,4010.55,0.0,0.0,0.0,6243.34,0.0,18840.26,4010.55,6243.34,2232.79,16607.47
28,ARB00220_USD,9827.9,0.0,-550.5,0.0,-2184.7,0.0,0.0,0.0,0.0,-2735.2,0.0,0.0,0.0,5380.95,0.0,0.0,0.0,7092.7,0.0,9827.9,5380.95,7092.7,1711.75,8116.15
29,ARB00257_USD,17382.84,0.0,-1810.8,0.0,-8397.98,0.0,0.0,0.0,0.0,-10208.779999999999,0.0,0.0,0.0,6220.3,0.0,0.0,0.0,7174.06,0.0,17382.84,6220.3,7174.06,953.7600000000002,16429.08
30,ARB00267_USD,45384.32,0.0,-211.8,0.0,-1165.52,0.0,0.0,0.0,0.0,-1377.32,-26.85,0.0,0.0,13904.22,-38502.4,0.0,0.0,5531.45,-38475.55,6908.769999999997,13904.22,5531.45,-8372.77,15281.54
31,ARB00311_USD,4157.74,0.0,12.0,0.0,177.04,0.0,0.0,0.0,0.0,189.04,0.0,0.0,0.0,-4280.14,0.0,0.0,0.0,66.64,0.0,4157.74,-4280.14,66.64,4346.780000000001,-189.04
32,ARB00320_EUR,13175.0,0.0,-787.2,0.0,0.0,0.0,0.0,0.0,0.0,-787.2,9512.5,0.0,0.0,22352.3,1162.5,0.0,0.0,26390.1,-8350.0,4825.0,22352.3,26390.1,4037.7999999999993,787.2
33,ARB00320_GBP,29400.0,0.0,0.0,-1638.72,-504.0,0.0,0.0,0.0,0.0,-2142.7200000000003,19175.0,0.0,0.0,260.24,-5375.0,0.0,0.0,2967.52,-24550.0,4850.0,260.24,2967.52,2707.2799999999997,2142.72
34,ARB00354_USD,4180.0,0.0,-249.6,-41.57,-1896.96,0.0,0.0,0.0,0.0,-2188.13,-737.6,0.0,0.0,12703.94,-1824.8,0.0,0.0,13608.61,-1087.1999999999998,3092.8,12703.94,13608.61,904.6700000000001,2188.13
35,ARB00355_EUR,-1925.0,0.0,-16.2,0.0,0.0,0.0,0.0,0.0,0.0,-16.2,2612.5,0.0,0.0,1817.9,5225.0,0.0,0.0,2489.2,2612.5,687.5,1817.9,2489.2,671.2999999999997,16.2
36,ARB00355_GBP,-175.0,0.0,0.0,-28.32,-9.6,0.0,0.0,0.0,0.0,-37.92,-2337.5,0.0,0.0,-1620.2,-1662.5,0.0,0.0,-1158.12,675.0,500.0,-1620.2,-1158.12,462.08000000000015,37.92
37,ARB00390_CAD,-1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9344.0,0.0,0.0,0.0,-10794.0,0.0,-1450.0,-9344.0,-10794.0,-1450.0,0.0
38,ARB00390_USD,-53240.0,0.0,-567.6,-2197.8,-1127.32,0.0,0.0,0.0,0.0,-3892.7200000000003,87490.0,0.0,0.0,160142.35,10690.0,0.0,0.0,26209.63,-76800.0,-130040.0,160142.35,26209.63,-133932.72,3892.72
39,ARB00410_EUR,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-8.1,0.0,0.0,0.0,-11.1,0.0,0.0,-8.1,-11.1,-3.0,3.0
40,ARB00410_GBP,80.0,0.0,0.0,-11.0,-4.6000000000000005,0.0,0.0,0.0,0.0,-15.600000000000001,45.0,0.0,0.0,692.88,0.0,0.0,0.0,712.28,-45.0,35.0,692.88,712.28,19.399999999999977,15.6
41,ARB00412_EUR,1206.25,0.0,-141.9,0.0,0.0,0.0,0.0,0.0,0.0,-141.9,306.25,0.0,0.0,5319.35,0.0,0.0,0.0,6077.45,-306.25,900.0,5319.35,6077.45,758.0999999999995,141.9
42,ARB00412_GBP,-2447.5,0.0,0.0,-247.4,-84.2,0.0,0.0,0.0,0.0,-331.6,-362.5,0.0,0.0,-4130.82,0.0,0.0,0.0,-6547.42,362.5,-2085.0,-4130.82,-6547.42,-2416.6000000000004,331.6
43,ARB00412_USD,1120.0,0.0,-108.0,-18.0,-820.8,0.0,0.0,0.0,0.0,-946.8,0.0,0.0,0.0,7923.85,0.0,0.0,0.0,8097.05,0.0,1120.0,7923.85,8097.05,173.19999999999982,946.8
44,ARB00422_EUR,0.0,0.0,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,-4.8,0.0,0.0,0.0,-143.7,0.0,0.0,0.0,-148.5,0.0,0.0,-143.7,-148.5,-4.800000000000011,4.8
45,ARB00422_GBP,-150.0,0.0,0.0,-17.6,-7.38,0.0,0.0,0.0,0.0,-24.98,10.0,0.0,0.0,10721.36,0.0,0.0,0.0,10536.38,-10.0,-160.0,10721.36,10536.38,-184.98000000000138,24.98
46,ARB00422_USD,18086.7,0.0,-733.65,-81.6,-10023.58,0.0,0.0,0.0,0.0,-10838.83,4005.6,0.0,0.0,-55540.67,0.0,0.0,0.0,-52298.4,-4005.6,14081.1,-55540.67,-52298.4,3242.269999999997,10838.83
47,ARB00423_CAD,-2368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2496.0,0.0,0.0,3606.0,0.0,0.0,0.0,-1258.0,-2496.0,-4864.0,3606.0,-1258.0,-4864.0,0.0
48,ARB00423_EUR,0.0,0.0,-10.8,0.0,0.0,0.0,0.0,0.0,0.0,-10.8,0.0,0.0,0.0,-1.05,0.0,0.0,0.0,-11.85,0.0,0.0,-1.05,-11.85,-10.799999999999999,10.8
49,ARB00423_GBP,0.0,0.0,0.0,-39.599999999999994,-16.56,0.0,0.0,0.0,0.0,-56.16,0.0,0.0,0.0,754.51,0.0,0.0,0.0,698.35,0.0,0.0,754.51,698.35,-56.15999999999997,56.16
50,ARB00423_USD,144992.8,-21048.75,-3086.2499999999995,-695.7,-40758.93000000001,0.0,0.0,0.0,0.0,-44540.880000000005,-59024.2,0.0,1447.5,-73091.65,-189252.8,0.0,15736.0,-109628.58,-115940.09999999999,8003.949999999997,-73091.65,-109628.58,-36536.93000000001,44540.88
51,ARB00424_CAD,4432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,0.0,0.0,-546.0,3168.0,0.0,0.0,-3146.0,-7032.0,-2600.0,-546.0,-3146.0,-2600.0,0.0
52,ARB00424_EUR,0.0,0.0,-98.4,0.0,0.0,0.0,0.0,0.0,0.0,-98.4,0.0,0.0,0.0,-224.85,0.0,0.0,0.0,-323.25,0.0,0.0,-224.85,-323.25,-98.4,98.4
53,ARB00424_GBP,-29090.0,0.0,0.0,-360.79999999999995,-154.26,0.0,0.0,0.0,0.0,-515.06,6850.0,0.0,0.0,10735.59,27460.0,0.0,0.0,1740.53,20610.0,-8480.0,10735.59,1740.53,-8995.06,515.06
54,ARB00424_USD,-132683.4,29166.0,-2299.2,-2577.18,-24241.66,0.0,0.0,0.0,0.0,-29118.04,-116295.2,0.0,0.0,104841.57,22895.95,-336.0,1008.0,119009.28,139863.15,36345.75,104841.57,119009.28,14167.709999999992,22178.04
55,ARB00425_EUR,0.0,0.0,-104.1,0.0,0.0,0.0,0.0,0.0,0.0,-104.1,0.0,0.0,0.0,-96.75,0.0,0.0,0.0,-200.85,0.0,0.0,-96.75,-200.85,-104.1,104.1
56,ARB00425_GBP,9910.0,0.0,0.0,-381.7,-165.44,0.0,0.0,0.0,0.0,-547.14,-1220.0,0.0,0.0,4490.77,-3740.0,0.0,0.0,11333.63,-2520.0,7390.0,4490.77,11333.63,6842.859999999999,547.14
57,ARB00425_USD,-18557.4,0.0,-3111.0,-744.0,-41297.200000000004,0.0,0.0,0.0,0.0,-45152.200000000004,-5625.0,0.0,0.0,19634.34,19178.0,0.0,0.0,-19272.26,24803.0,6245.5999999999985,19634.34,-19272.26,-38906.6,45152.2
58,ARB00426_EUR,0.0,0.0,-34.050000000000004,0.0,0.0,0.0,0.0,0.0,0.0,-34.050000000000004,0.0,0.0,0.0,-29.25,0.0,0.0,0.0,-63.3,0.0,0.0,-29.25,-63.3,-34.05,34.05
59,ARB00426_GBP,17200.0,0.0,0.0,-124.85000000000001,-54.02,0.0,0.0,0.0,0.0,-178.87,-7100.0,0.0,0.0,1576.23,-21650.0,0.0,0.0,4047.36,-14550.0,2650.0,1576.23,4047.36,2471.13,178.87
60,ARB00426_USD,76238.4,0.0,-1009.8,-319.08,-13168.84,0.0,0.0,0.0,0.0,-14497.72,-12842.2,0.0,0.0,19339.85,-74864.8,0.0,0.0,19057.93,-62022.600000000006,14215.799999999988,19339.85,19057.93,-281.91999999999825,14497.72
61,ARB00432_EUR,6012.5,0.0,-439.8,0.0,0.0,0.0,0.0,0.0,0.0,-439.8,375.0,0.0,0.0,4531.8,375.0,0.0,0.0,10104.5,0.0,6012.5,4531.8,10104.5,5572.7,439.8
62,ARB00432_GBP,2975.0,0.0,0.0,-883.2,-276.96,0.0,0.0,0.0,0.0,-1160.16,3850.0,0.0,0.0,-1196.94,0.0,0.0,0.0,-3232.1,-3850.0,-875.0,-1196.94,-3232.1,-2035.1599999999999,1160.16
63,ARB00432_USD,760.0,0.0,-13.8,-2.31,-104.88,0.0,0.0,0.0,0.0,-120.99,0.0,0.0,0.0,2516.23,0.0,0.0,0.0,3155.24,0.0,760.0,2516.23,3155.24,639.0099999999998,120.99
64,ARB00435_EUR,0.0,0.0,-4.95,0.0,0.0,0.0,0.0,0.0,0.0,-4.95,0.0,0.0,0.0,-6.9,0.0,0.0,0.0,-11.85,0.0,0.0,-6.9,-11.85,-4.949999999999999,4.95
65,ARB00435_GBP,0.0,0.0,0.0,-18.15,-7.59,0.0,0.0,0.0,0.0,-25.74,0.0,0.0,0.0,-35.88,0.0,0.0,0.0,-61.62,0.0,0.0,-35.88,-61.62,-25.739999999999995,25.74
66,ARB00435_USD,7919.2,0.0,-2100.75,0.0,-29410.5,0.0,0.0,0.0,0.0,-31511.25,-560.0,0.0,0.0,-34066.9,18832.0,0.0,0.0,-38266.95,19392.0,27311.2,-34066.9,-38266.95,-4200.049999999996,31511.25
67,ARB00442_USD,0.0,0.0,-30.0,0.0,-420.0,0.0,0.0,0.0,0.0,-450.0,18416.8,0.0,0.0,-7153.3,16100.8,0.0,0.0,-9919.3,-2316.0,-2316.0,-7153.3,-9919.3,-2765.999999999999,450.0
68,ARB00443_USD,3136.0,0.0,-30.0,0.0,-420.0,0.0,0.0,0.0,0.0,-450.0,3964.8,0.0,0.0,3556.8,-1232.0,0.0,0.0,1046.0,-5196.8,-2060.8,3556.8,1046.0,-2510.8,450.0
69,ARB00446_EUR,0.0,0.0,-88.5,0.0,0.0,0.0,0.0,0.0,0.0,-88.5,0.0,0.0,0.0,-166.2,0.0,0.0,0.0,-254.7,0.0,0.0,-166.2,-254.7,-88.5,88.5
70,ARB00446_GBP,2210.0,0.0,0.0,-324.5,-138.22,0.0,0.0,0.0,0.0,-462.72,-4780.0,0.0,0.0,-58.3,-7620.0,0.0,0.0,-1151.02,-2840.0,-630.0,-58.3,-1151.02,-1092.72,462.72
71,ARB00446_USD,-41259.2,0.0,-859.5,-171.6,-11512.48,0.0,0.0,0.0,0.0,-12543.58,28558.6,0.0,0.0,-1840.8,68683.8,0.0,0.0,-15518.38,40125.200000000004,-1133.9999999999927,-1840.8,-15518.38,-13677.58,12543.58
72,ARB00449_EUR,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,-11.7,0.0,0.0,0.0,-26.7,0.0,0.0,-11.7,-26.7,-15.0,15.0
73,ARB00449_GBP,280.0,0.0,0.0,-55.0,-23.32,0.0,0.0,0.0,0.0,-78.32,0.0,0.0,0.0,359.08,0.0,0.0,0.0,560.76,0.0,280.0,359.08,560.76,201.68,78.32
74,ARB00449_USD,23492.0,0.0,-468.15,-1635.6,-1592.78,0.0,0.0,0.0,0.0,-3696.5299999999997,-127780.6,0.0,0.0,33227.55,-140793.2,0.0,0.0,40010.42,-13012.600000000006,10479.399999999994,33227.55,40010.42,6782.869999999995,3696.53
75,ARB00456_EUR,0.0,0.0,-71.1,0.0,0.0,0.0,0.0,0.0,0.0,-71.1,0.0,0.0,0.0,1939.3,562.5,0.0,0.0,2430.7,562.5,562.5,1939.3,2430.7,491.39999999999986,71.1
76,ARB00456_GBP,0.0,0.0,0.0,-137.36,-44.0,0.0,0.0,0.0,0.0,-181.36,0.0,0.0,0.0,-714.72,-7012.5,0.0,0.0,-7908.58,-7012.5,-7012.5,-714.72,-7908.58,-7193.86,181.36
77,ARB00456_USD,17000.0,0.0,-442.8,-1246.82,-1610.88,0.0,0.0,0.0,0.0,-3300.5,9157.8,0.0,0.0,37836.47,5989.0,0.0,0.0,48367.17,-3168.7999999999993,13831.2,37836.47,48367.17,10530.699999999997,3300.5
78,ARB00460_CAD,-1176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0,0.0,0.0,-476.0,-2412.0,0.0,0.0,-5008.0,-3356.0,-4532.0,-476.0,-5008.0,-4532.0,0.0
79,ARB00460_USD,4560.0,0.0,-287.1,0.0,-2536.9,0.0,0.0,0.0,0.0,-2824.0,0.0,0.0,0.0,6365.5,0.0,0.0,0.0,8101.5,0.0,4560.0,6365.5,8101.5,1736.0,2824.0
80,ARB00461_CAD,6850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.0,0.0,0.0,5592.0,0.0,0.0,0.0,11254.0,-1188.0,5662.0,5592.0,11254.0,5662.0,0.0
81,ARB00461_USD,0.0,0.0,-249.89999999999998,0.0,-1535.58,0.0,0.0,0.0,-29.0,-1814.48,0.0,0.0,0.0,-1034.0,-2442.5,0.0,0.0,-5290.98,-2442.5,-2442.5,-1034.0,-5290.98,-4256.98,1814.48
82,ARB00469_CAD,19738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-992.0,112.0,0.0,0.0,18858.0,112.0,19850.0,-992.0,18858.0,19850.0,0.0
83,ARB00469_EUR,0.0,0.0,-51.6,0.0,0.0,0.0,0.0,0.0,0.0,-51.6,0.0,0.0,0.0,-147.3,0.0,0.0,0.0,-198.9,0.0,0.0,-147.3,-198.9,-51.599999999999994,51.6
84,ARB00469_GBP,-6100.0,0.0,0.0,-189.2,-80.14,0.0,0.0,0.0,0.0,-269.34,0.0,0.0,0.0,-3703.76,0.0,0.0,0.0,-10073.1,0.0,-6100.0,-3703.76,-10073.1,-6369.34,269.34
85,ARB00469_USD,22683.9,0.0,-1661.85,-7.2,-22797.81,0.0,0.0,0.0,0.0,-24466.86,-2553.6,0.0,0.0,-23132.45,-100.0,0.0,0.0,-22461.81,2453.6,25137.5,-23132.45,-22461.81,670.6399999999994,24466.86
86,ARB00486_EUR,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,-3.0,0.0,0.0,-1.5,-3.0,-1.5,1.5
87,ARB00486_GBP,0.0,0.0,0.0,-5.5,-2.3,0.0,0.0,0.0,0.0,-7.8,0.0,0.0,0.0,-7.8,0.0,0.0,0.0,-15.6,0.0,0.0,-7.8,-15.6,-7.8,7.8
88,ARB00486_USD,-21656.25,0.0,-93.30000000000001,-339.6,-276.08,0.0,0.0,0.0,0.0,-708.98,-9670.0,0.0,0.0,16337.73,1572.5,0.0,0.0,5215.0,11242.5,-10413.75,16337.73,5215.0,-11122.73,708.98
89,ARB00488_USD,-1215.0,0.0,-16.8,-67.2,-31.36,0.0,0.0,0.0,0.0,-115.36,0.0,0.0,0.0,3564.56,0.0,0.0,0.0,2234.2,0.0,-1215.0,3564.56,2234.2,-1330.3600000000001,115.36
90,ARB00493_CAD,-10414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13450.0,0.0,0.0,71160.0,26316.0,0.0,0.0,73612.0,12866.0,2452.0,71160.0,73612.0,2452.0,0.0
91,ARB00493_EUR,0.0,0.0,-42.15,0.0,0.0,0.0,0.0,0.0,0.0,-42.15,0.0,0.0,0.0,-364.95,0.0,0.0,0.0,-407.1,0.0,0.0,-364.95,-407.1,-42.150000000000034,42.15
92,ARB00493_GBP,0.0,0.0,0.0,-154.55,-64.63,0.0,0.0,0.0,0.0,-219.18,-6790.0,0.0,0.0,-9585.32,-7110.0,0.0,0.0,-10124.5,-320.0,-320.0,-9585.32,-10124.5,-539.1800000000003,219.18
93,ARB00493_USD,-82153.8,0.0,-467.4,-249.6,-5118.98,0.0,0.0,0.0,0.0,-5835.98,-15873.4,0.0,0.0,31153.71,80696.0,0.0,0.0,39733.33,96569.4,14415.599999999991,31153.71,39733.33,8579.620000000003,5835.98
94,ARB00494_CAD,5490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8042.0,0.0,0.0,10756.0,0.0,0.0,0.0,8204.0,-8042.0,-2552.0,10756.0,8204.0,-2552.0,0.0
95,ARB00494_EUR,0.0,0.0,-31.65,0.0,0.0,0.0,0.0,0.0,0.0,-31.65,0.0,0.0,0.0,-25.05,0.0,0.0,0.0,-56.7,0.0,0.0,-25.05,-56.7,-31.650000000000002,31.65
96,ARB00494_GBP,8250.0,0.0,0.0,-116.05000000000001,-49.98,0.0,0.0,0.0,0.0,-166.03,1580.0,0.0,0.0,5358.67,-3630.0,0.0,0.0,8232.64,-5210.0,3040.0,5358.67,8232.64,2873.9699999999993,166.03
97,ARB00494_USD,112559.8,0.0,-2117.25,-5782.71,-11985.33,0.0,0.0,0.0,0.0,-19885.29,80437.0,0.0,0.0,-2362.14,1811.2,0.0,0.0,11686.57,-78625.8,33934.0,-2362.14,11686.57,14048.71,19885.29
98,ARB00503_EUR,0.0,0.0,-26.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,-26.700000000000003,0.0,0.0,0.0,-5.1,0.0,0.0,0.0,-26.7,0.0,0.0,-5.1,-26.7,-21.6,21.6
99,ARB00503_GBP,200.0,0.0,0.0,-71.9,-28.939999999999998,0.0,0.0,0.0,0.0,-100.84,0.0,0.0,0.0,-26.52,0.0,0.0,0.0,99.16,0.0,200.0,-26.52,99.16,125.67999999999999,74.32
100,ARB00503_USD,16668.6,0.0,-111.6,-256.8,-763.44,0.0,0.0,0.0,0.0,-1131.8400000000001,7611.25,0.0,0.0,2448.61,-3608.75,0.0,0.0,4316.76,-11220.0,5448.5999999999985,2448.61,4316.76,1868.15,3580.45
101,ARB00514_EUR,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,-12.0,-12.0,12.0
102,ARB00514_GBP,112.0,0.0,0.0,-54.4,-21.9,0.0,0.0,0.0,0.0,-76.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,0.0,112.0,0.0,35.7,35.7,76.3
103,ARB00520_EUR,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,0.0,0.0,0.0,-18.0,-18.0,18.0
104,ARB00520_GBP,300.0,0.0,0.0,-34.8,-13.2,0.0,0.0,0.0,0.0,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,300.0,0.0,252.0,252.0,48.0
105,ARB00520_USD,-50.0,0.0,-0.6,0.0,-8.4,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-32.0,0.0,0.0,0.0,-59.0,0.0,-50.0,-32.0,-59.0,-27.0,-23.0
106,ARB00557_EUR,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,-6.0,-6.0,6.0
