,Class_ID,PL_TOTAL,OPT_PREMIUM,COMMISSION,CLEARING_FEE,EXCHANG_EFE,BROKERAGE_FEE,GIVEUP_FEE,FLR_FEE,WIR_FEE,Total_Fees,MOTE_PREV,MSOV_PREV,MLOV_PREV,MLQVAL_PREV,MOTE,MSOV,MLOV,MLQVAL,UNREALISED,TRD_RESULT_DIFF,Prev_Bal,Bal,TRD_RESULT,Final
10,ARB00112_USD,10087.5,0.0,-330.0,0.0,-418.0,0.0,0.0,0.0,0.0,-748.0,0.0,0.0,0.0,-25216.09,-8612.5,0.0,0.0,-24489.09,-8612.5,727.0,-25216.09,-24489.09,727.0,0.0
11,ARB00113_USD,-1520.93,2007.5,-208.35000000000002,0.0,-500.04,0.0,0.0,0.0,0.0,-708.3900000000001,0.0,-87.5,150.0,6340.84,0.0,-12.5,87.5,6131.52,12.5,-209.32000000000016,6340.84,6131.52,-209.3199999999997,-4.547473508864641e-13
12,ARB00122_USD,-9567.5,0.0,-53.550000000000004,0.0,-54.22,0.0,0.0,0.0,0.0,-107.77000000000001,63.0,0.0,0.0,319.4,0.0,0.0,0.0,-9418.87,-63.0,-9738.27,319.4,-9418.87,-9738.27,0.0
13,ARB00123_USD,-56392.5,-97405.0,-87.9,0.0,-246.64,0.0,0.0,0.0,0.0,-334.53999999999996,-155377.5,-62550.0,130339.0,67161.61,-115150.0,-111450.0,243599.0,17617.07,104587.5,-49544.54000000001,67161.61,17617.07,-49544.54,-7.275957614183426e-12
14,ARB00124_USD,-5541.0,0.0,-161.55,0.0,-608.47,0.0,0.0,0.0,0.0,-770.02,-16379.0,0.0,0.0,30075.59,-28330.5,0.0,0.0,11813.07,-11951.5,-18262.52,30075.59,11813.07,-18262.52,0.0
15,ARB00126_USD,1447.5,0.0,-13.05,0.0,-48.36,0.0,0.0,0.0,0.0,-61.41,-4080.0,0.0,0.0,-1059.2,-5507.0,0.0,0.0,-1100.11,-1427.0,-40.91000000000008,-1059.2,-1100.11,-40.909999999999854,-2.2737367544323206e-13
16,ARB00132_USD,-33517.5,16870.0,-1042.5,0.0,-2528.92,0.0,0.0,0.0,0.0,-3571.42,-27380.0,0.0,0.0,12325.44,-2110.0,0.0,0.0,17376.52,25270.0,5051.080000000002,12325.44,17376.52,5051.08,1.8189894035458565e-12
17,ARB00135_USD,-772.5,0.0,-29.4,0.0,-99.96,0.0,0.0,0.0,0.0,-129.35999999999999,0.0,0.0,0.0,0.0,-6680.0,0.0,0.0,-7581.86,-6680.0,-7581.86,0.0,-7581.86,-7581.86,0.0
18,ARB00143_USD,1355.0,0.0,-67.05,0.0,-253.0,0.0,0.0,0.0,0.0,-320.05,-1795.0,0.0,0.0,284.41,-38.0,0.0,0.0,3076.36,1757.0,2791.95,284.41,3076.36,2791.9500000000003,-4.547473508864641e-13
19,ARB00146_USD,-12880.0,0.0,-31.5,0.0,-107.1,0.0,0.0,0.0,0.0,-138.6,-9540.0,0.0,0.0,7656.9,-7080.0,0.0,0.0,-2901.7,2460.0,-10558.6,7656.9,-2901.7,-10558.599999999999,-1.8189894035458565e-12
20,ARB00149_USD,-6092.7,0.0,-77.1,0.0,-374.72,0.0,0.0,0.0,0.0,-451.82000000000005,-11615.4,0.0,0.0,10923.71,2664.9,0.0,0.0,18659.49,14280.3,7735.78,10923.71,18659.49,7735.7800000000025,-2.7284841053187847e-12
21,ARB00156_USD,173702.3,69221.25,-3698.25,0.0,-9622.84,0.0,0.0,0.0,0.0,-13321.09,-898.4,-217625.0,223062.5,106004.35,-167401.0,-127500.0,133125.0,169291.71,-166315.1,63287.359999999986,106004.35,169291.71,63287.359999999986,0.0
22,ARB00160_USD,135.0,0.0,-134.25,0.0,-558.72,0.0,0.0,0.0,0.0,-692.97,-273.0,0.0,0.0,10689.45,0.0,0.0,0.0,10404.48,273.0,-284.97,10689.45,10404.48,-284.97000000000116,1.1368683772161603e-12
23,ARB00161_USD,-13779.5,0.0,-622.35,0.0,-1619.22,0.0,0.0,0.0,0.0,-2241.57,-2768.0,0.0,0.0,-6059.3,-125.0,0.0,0.0,-19437.37,2643.0,-13378.07,-6059.3,-19437.37,-13378.07,0.0
24,ARB00169_USD,49739.11,0.0,-1777.95,0.0,-7408.26,0.0,0.0,0.0,0.0,-9186.210000000001,36737.5,0.0,0.0,-2157.3,1529.41,0.0,0.0,3187.51,-35208.09,5344.810000000005,-2157.3,3187.51,5344.81,4.547473508864641e-12
25,ARB00186_USD,20300.0,0.0,-300.0,0.0,-1247.48,0.0,0.0,0.0,0.0,-1547.48,1610.0,0.0,0.0,-13208.31,-16640.0,0.0,0.0,-12705.79,-18250.0,502.52000000000044,-13208.31,-12705.79,502.5199999999986,1.8189894035458565e-12
26,ARB00188_USD,-8184.5,0.0,-33.45,0.0,-110.6,0.0,0.0,0.0,0.0,-144.05,-4730.0,0.0,0.0,514.73,-280.0,0.0,0.0,-3363.82,4450.0,-3878.5499999999993,514.73,-3363.82,-3878.55,9.094947017729282e-13
27,ARB00193_USD,129911.5,3950.0,-1519.65,0.0,-5294.42,0.0,0.0,0.0,0.0,-6814.07,103105.5,0.0,3600.0,-81106.83,-33997.5,0.0,0.0,-94762.4,-140703.0,-13655.570000000007,-81106.83,-94762.4,-13655.569999999992,-1.4551915228366852e-11
28,ARB00194_USD,268027.4,0.0,-1940.85,0.0,-7170.599999999999,0.0,0.0,0.0,0.0,-9111.449999999999,27947.1,0.0,0.0,23186.14,-214143.7,0.0,0.0,40011.29,-242090.80000000002,16825.149999999994,23186.14,40011.29,16825.15,-7.275957614183426e-12
29,ARB00214_USD,1195.49,0.0,-90.9,0.0,-297.42,0.0,0.0,0.0,0.0,-388.32000000000005,0.0,0.0,0.0,1147.7,0.0,0.0,0.0,1954.87,0.0,807.17,1147.7,1954.87,807.1699999999998,1.1368683772161603e-13
30,ARB00215_USD,5607.68,0.0,-1045.2,0.0,-3074.8,0.0,0.0,0.0,0.0,-4120.0,0.0,0.0,0.0,4010.55,0.0,0.0,0.0,1487.68,0.0,1487.6800000000003,4010.55,1487.68,-2522.87,4010.55
31,ARB00220_USD,3945.81,0.0,-236.4,0.0,-1021.4,0.0,0.0,0.0,0.0,-1257.8,0.0,0.0,0.0,5380.95,0.0,0.0,0.0,2688.01,0.0,2688.01,5380.95,2688.01,-2692.9399999999996,5380.95
32,ARB00257_USD,11948.01,0.0,-1130.1,0.0,-5692.4,0.0,0.0,0.0,0.0,-6822.5,0.0,0.0,0.0,6220.3,0.0,0.0,0.0,5125.51,0.0,5125.51,6220.3,5125.51,-1094.79,6220.3
33,ARB00267_USD,26243.760000000002,0.0,-123.9,0.0,-619.48,0.0,0.0,0.0,0.0,-743.38,-26.85,0.0,0.0,13904.22,-23079.0,0.0,0.0,2448.23,-23052.15,2448.2299999999996,13904.22,2448.23,-11455.99,13904.22
34,ARB00300_EUR,0.0,0.0,146948.22,0.0,0.0,0.0,0.0,0.0,0.0,146948.22,0.0,0.0,0.0,1483578.01,0.0,0.0,0.0,1556526.23,0.0,146948.22,1483578.01,1556526.23,72948.21999999997,74000.00000000003
35,ARB00300_EUR,0.0,0.0,146948.22,0.0,0.0,0.0,0.0,0.0,0.0,146948.22,0.0,0.0,0.0,1483578.01,0.0,0.0,0.0,-633911.92,0.0,146948.22,1483578.01,-633911.92,-2117489.93,2264438.1500000004
36,ARB00300_EUR,0.0,0.0,146948.22,0.0,0.0,0.0,0.0,0.0,0.0,146948.22,0.0,0.0,0.0,-633893.22,0.0,0.0,0.0,1556526.23,0.0,146948.22,-633893.22,1556526.23,2190419.45,-2043471.2300000002
37,ARB00300_EUR,0.0,0.0,146948.22,0.0,0.0,0.0,0.0,0.0,0.0,146948.22,0.0,0.0,0.0,-633893.22,0.0,0.0,0.0,-633911.92,0.0,146948.22,-633893.22,-633911.92,-18.70000000006985,146966.92000000007
38,ARB00300_USD,0.0,0.0,64989.49,0.0,509257.41,0.0,0.0,0.0,0.0,574246.9,0.0,0.0,0.0,10262593.28,0.0,0.0,0.0,10576571.85,0.0,574246.9,10262593.28,10576571.85,313978.5700000003,260268.32999999973
39,ARB00300_USD,0.0,0.0,64989.49,0.0,509257.41,0.0,0.0,0.0,0.0,574246.9,0.0,0.0,0.0,10262593.28,0.0,0.0,0.0,-2499718.11,0.0,574246.9,10262593.28,-2499718.11,-12762311.389999999,13336558.29
40,ARB00300_USD,0.0,0.0,64989.49,0.0,509257.41,0.0,0.0,0.0,0.0,574246.9,0.0,0.0,0.0,-2705207.25,0.0,0.0,0.0,10576571.85,0.0,574246.9,-2705207.25,10576571.85,13281779.1,-12707532.2
41,ARB00300_USD,0.0,0.0,64989.49,0.0,509257.41,0.0,0.0,0.0,0.0,574246.9,0.0,0.0,0.0,-2705207.25,0.0,0.0,0.0,-2499718.11,0.0,574246.9,-2705207.25,-2499718.11,205489.14000000013,368757.7599999999
42,ARB00306_USD,0.0,0.0,0.0,0.0,-4650.0,0.0,0.0,0.0,0.0,-4650.0,0.0,0.0,0.0,-838740.86,0.0,0.0,0.0,-846935.07,0.0,-4650.0,-838740.86,-846935.07,-8194.209999999963,3544.2099999999627
43,ARB00311_USD,4157.74,0.0,12.0,0.0,177.04,0.0,0.0,0.0,0.0,189.04,0.0,0.0,0.0,-4280.14,0.0,0.0,0.0,66.64,0.0,4346.78,-4280.14,66.64,4346.780000000001,-9.094947017729282e-13
44,ARB00320_EUR,16050.0,0.0,-707.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-707.4000000000001,9512.5,0.0,0.0,22352.3,375.0,0.0,0.0,28557.4,-9137.5,6205.1,22352.3,28557.4,6205.100000000002,-1.8189894035458565e-12
45,ARB00320_GBP,28500.0,0.0,0.0,-1464.0,-451.68,0.0,0.0,0.0,0.0,-1915.68,19175.0,0.0,0.0,260.24,-2875.0,0.0,0.0,4794.56,-22050.0,4534.32,260.24,4794.56,4534.320000000001,-9.094947017729282e-13
46,ARB00354_USD,4180.0,0.0,-220.8,-36.77,-1678.08,0.0,0.0,0.0,0.0,-1935.6499999999999,-737.6,0.0,0.0,12703.94,4042.4,0.0,0.0,19728.29,4780.0,7024.35,12703.94,19728.29,7024.35,0.0
47,ARB00355_EUR,-2562.5,0.0,-13.8,0.0,0.0,0.0,0.0,0.0,0.0,-13.8,2612.5,0.0,0.0,1817.9,5812.5,0.0,0.0,2441.6,3200.0,623.6999999999998,1817.9,2441.6,623.6999999999998,0.0
48,ARB00355_GBP,200.0,0.0,0.0,-22.88,-8.0,0.0,0.0,0.0,0.0,-30.88,-2337.5,0.0,0.0,-1620.2,-3312.5,0.0,0.0,-2426.08,-975.0,-805.88,-1620.2,-2426.08,-805.8799999999999,-1.1368683772161603e-13
49,ARB00390_CAD,-1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9344.0,0.0,0.0,0.0,-10794.0,0.0,-1450.0,-9344.0,-10794.0,-1450.0,0.0
50,ARB00390_USD,-40435.0,0.0,-477.29999999999995,-1843.1999999999998,-953.66,0.0,0.0,0.0,0.0,-3274.16,87490.0,0.0,0.0,160142.35,23290.0,0.0,0.0,52233.19,-64200.0,-107909.16,160142.35,52233.19,-107909.16,0.0
51,ARB00410_EUR,0.0,0.0,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,-2.4,0.0,0.0,0.0,-8.1,0.0,0.0,0.0,-10.5,0.0,-2.4,-8.1,-10.5,-2.4000000000000004,4.440892098500626e-16
52,ARB00410_GBP,-50.0,0.0,0.0,-8.8,-3.6799999999999997,0.0,0.0,0.0,0.0,-12.48,45.0,0.0,0.0,692.88,60.0,0.0,0.0,645.4,15.0,-47.480000000000004,692.88,645.4,-47.48000000000002,1.4210854715202004e-14
53,ARB00412_EUR,981.25,0.0,-43.2,0.0,0.0,0.0,0.0,0.0,0.0,-43.2,306.25,0.0,0.0,5319.35,0.0,0.0,0.0,5951.15,-306.25,631.8,5319.35,5951.15,631.7999999999993,6.821210263296962e-13
54,ARB00412_GBP,-2447.5,0.0,0.0,-115.80000000000001,-31.560000000000002,0.0,0.0,0.0,0.0,-147.36,-362.5,0.0,0.0,-4130.82,0.0,0.0,0.0,-6363.18,362.5,-2232.36,-4130.82,-6363.18,-2232.3600000000006,4.547473508864641e-13
55,ARB00412_USD,740.0,0.0,-76.8,-12.81,-583.68,0.0,0.0,0.0,0.0,-673.29,0.0,0.0,0.0,7923.85,-176.0,0.0,0.0,7814.56,-176.0,-109.28999999999996,7923.85,7814.56,-109.28999999999996,0.0
56,ARB00422_EUR,0.0,0.0,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,-4.8,0.0,0.0,0.0,-143.7,0.0,0.0,0.0,-148.5,0.0,-4.8,-143.7,-148.5,-4.800000000000011,1.1546319456101628e-14
57,ARB00422_GBP,-150.0,0.0,0.0,-17.6,-7.38,0.0,0.0,0.0,0.0,-24.98,10.0,0.0,0.0,10721.36,0.0,0.0,0.0,10536.38,-10.0,-184.98,10721.36,10536.38,-184.98000000000138,1.3926637620897964e-12
58,ARB00422_USD,17817.9,0.0,-729.45,-81.6,-9964.78,0.0,0.0,0.0,0.0,-10775.83,4005.6,0.0,0.0,-55540.67,1041.6,0.0,0.0,-51462.6,-2964.0,4078.0700000000015,-55540.67,-51462.6,4078.0699999999997,1.8189894035458565e-12
59,ARB00423_CAD,-2368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2496.0,0.0,0.0,3606.0,0.0,0.0,0.0,-1258.0,-2496.0,-4864.0,3606.0,-1258.0,-4864.0,0.0
60,ARB00423_EUR,0.0,0.0,-6.6,0.0,0.0,0.0,0.0,0.0,0.0,-6.6,0.0,0.0,0.0,-1.05,0.0,0.0,0.0,-7.65,0.0,-6.6,-1.05,-7.65,-6.6000000000000005,8.881784197001252e-16
61,ARB00423_GBP,0.0,0.0,0.0,-24.2,-10.12,0.0,0.0,0.0,0.0,-34.32,0.0,0.0,0.0,754.51,0.0,0.0,0.0,720.19,0.0,-34.32,754.51,720.19,-34.319999999999936,-6.394884621840902e-14
62,ARB00423_USD,145897.4,623.25,-2358.75,-680.29,-30722.089999999997,0.0,0.0,0.0,0.0,-33761.13,-59024.2,0.0,1447.5,-73091.65,-135876.4,0.0,5880.0,-32751.83,-72419.7,40339.81999999999,-73091.65,-32751.83,40339.81999999999,0.0
63,ARB00424_CAD,4432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,0.0,0.0,-546.0,1192.0,0.0,0.0,-5122.0,-9008.0,-4576.0,-546.0,-5122.0,-4576.0,0.0
64,ARB00424_EUR,0.0,0.0,-84.45,0.0,0.0,0.0,0.0,0.0,0.0,-84.45,0.0,0.0,0.0,-224.85,0.0,0.0,0.0,-309.3,0.0,-84.45,-224.85,-309.3,-84.45000000000002,1.4210854715202004e-14
65,ARB00424_GBP,-21200.0,0.0,0.0,-309.65,-132.56,0.0,0.0,0.0,0.0,-442.21,6850.0,0.0,0.0,10735.59,18620.0,0.0,0.0,863.38,11770.0,-9872.21,10735.59,863.38,-9872.210000000001,1.8189894035458565e-12
66,ARB00424_USD,-114113.2,26396.0,-2072.85,-2466.6,-21411.96,0.0,0.0,0.0,0.0,-25951.41,-116295.2,0.0,0.0,104841.57,31518.15,-2352.0,6720.0,143354.31,152181.35,38512.74000000002,104841.57,143354.31,38512.73999999999,2.9103830456733704e-11
67,ARB00425_EUR,0.0,0.0,-101.1,0.0,0.0,0.0,0.0,0.0,0.0,-101.1,0.0,0.0,0.0,-96.75,0.0,0.0,0.0,-197.85,0.0,-101.1,-96.75,-197.85,-101.1,0.0
68,ARB00425_GBP,16340.0,0.0,0.0,-370.70000000000005,-160.64000000000001,0.0,0.0,0.0,0.0,-531.34,-1220.0,0.0,0.0,4490.77,-11790.0,0.0,0.0,9729.43,-10570.0,5238.66,4490.77,9729.43,5238.66,0.0
69,ARB00425_USD,49257.2,0.0,-2915.1,-741.6,-38561.880000000005,0.0,0.0,0.0,0.0,-42218.58,-5625.0,0.0,0.0,19634.34,-37541.6,0.0,0.0,-5243.64,-31916.6,-24877.980000000003,19634.34,-5243.64,-24877.98,-3.637978807091713e-12
70,ARB00426_EUR,0.0,0.0,-31.05,0.0,0.0,0.0,0.0,0.0,0.0,-31.05,0.0,0.0,0.0,-29.25,0.0,0.0,0.0,-60.3,0.0,-31.05,-29.25,-60.3,-31.049999999999997,-3.552713678800501e-15
71,ARB00426_GBP,10920.0,0.0,0.0,-113.85,-49.22,0.0,0.0,0.0,0.0,-163.07,-7100.0,0.0,0.0,1576.23,-12390.0,0.0,0.0,7043.16,-5290.0,5466.93,1576.23,7043.16,5466.93,0.0
72,ARB00426_USD,71021.0,0.0,-910.35,-298.67999999999995,-11838.42,0.0,0.0,0.0,0.0,-13047.45,-12842.2,0.0,0.0,19339.85,-75905.6,0.0,0.0,14250.0,-63063.40000000001,-5089.850000000006,19339.85,14250.0,-5089.8499999999985,-7.275957614183426e-12
73,ARB00432_EUR,3612.5,0.0,-406.8,0.0,0.0,0.0,0.0,0.0,0.0,-406.8,375.0,0.0,0.0,4531.8,-825.0,0.0,0.0,6537.5,-1200.0,2005.6999999999998,4531.8,6537.5,2005.6999999999998,0.0
74,ARB00432_GBP,3600.0,0.0,0.0,-811.2,-255.36,0.0,0.0,0.0,0.0,-1066.56,3850.0,0.0,0.0,-1196.94,-625.0,0.0,0.0,-3138.5,-4475.0,-1941.56,-1196.94,-3138.5,-1941.56,0.0
75,ARB00432_USD,250.0,0.0,-6.6,-1.11,-50.16,0.0,0.0,0.0,0.0,-57.87,0.0,0.0,0.0,2516.23,0.0,0.0,0.0,2708.36,0.0,192.13,2516.23,2708.36,192.1300000000001,-1.1368683772161603e-13
76,ARB00435_EUR,0.0,0.0,-3.9,0.0,0.0,0.0,0.0,0.0,0.0,-3.9,0.0,0.0,0.0,-6.9,0.0,0.0,0.0,-10.8,0.0,-3.9,-6.9,-10.8,-3.9000000000000004,4.440892098500626e-16
77,ARB00435_GBP,0.0,0.0,0.0,-14.3,-5.98,0.0,0.0,0.0,0.0,-20.28,0.0,0.0,0.0,-35.88,0.0,0.0,0.0,-56.16,0.0,-20.28,-35.88,-56.16,-20.279999999999994,-7.105427357601002e-15
78,ARB00435_USD,26840.6,0.0,-1743.75,0.0,-24412.5,0.0,0.0,0.0,0.0,-26156.25,-560.0,0.0,0.0,-34066.9,-2941.0,0.0,0.0,-35763.55,-2381.0,-1696.6500000000015,-34066.9,-35763.55,-1696.6500000000015,0.0
79,ARB00442_USD,0.0,0.0,-30.0,0.0,-420.0,0.0,0.0,0.0,0.0,-450.0,18416.8,0.0,0.0,-7153.3,19096.8,0.0,0.0,-6923.3,680.0,230.0,-7153.3,-6923.3,230.0,0.0
80,ARB00443_USD,3136.0,0.0,-30.0,0.0,-420.0,0.0,0.0,0.0,0.0,-450.0,3964.8,0.0,0.0,3556.8,1478.4,0.0,0.0,3756.4,-2486.4,199.5999999999999,3556.8,3756.4,199.5999999999999,0.0
81,ARB00446_EUR,0.0,0.0,-68.1,0.0,0.0,0.0,0.0,0.0,0.0,-68.1,0.0,0.0,0.0,-166.2,0.0,0.0,0.0,-234.3,0.0,-68.1,-166.2,-234.3,-68.10000000000002,2.842170943040401e-14
82,ARB00446_GBP,-11290.0,0.0,0.0,-249.7,-106.42,0.0,0.0,0.0,0.0,-356.12,-4780.0,0.0,0.0,-58.3,5710.0,0.0,0.0,-1214.42,10490.0,-1156.1200000000008,-58.3,-1214.42,-1156.1200000000001,-6.821210263296962e-13
83,ARB00446_USD,58309.4,0.0,-659.55,-171.6,-8713.18,0.0,0.0,0.0,0.0,-9544.33,28558.6,0.0,0.0,-1840.8,-22725.0,0.0,0.0,-4359.33,-51283.6,-2518.529999999999,-1840.8,-4359.33,-2518.5299999999997,9.094947017729282e-13
84,ARB00449_EUR,0.0,0.0,-13.8,0.0,0.0,0.0,0.0,0.0,0.0,-13.8,0.0,0.0,0.0,-11.7,0.0,0.0,0.0,-25.5,0.0,-13.8,-11.7,-25.5,-13.8,0.0
85,ARB00449_GBP,280.0,0.0,0.0,-50.6,-21.48,0.0,0.0,0.0,0.0,-72.08,0.0,0.0,0.0,359.08,0.0,0.0,0.0,567.0,0.0,207.92000000000002,359.08,567.0,207.92000000000002,0.0
86,ARB00449_USD,63637.0,0.0,-415.34999999999997,-1467.6,-1363.1799999999998,0.0,0.0,0.0,0.0,-3246.1299999999997,-127780.6,0.0,0.0,33227.55,-178403.4,0.0,0.0,42995.62,-50622.79999999999,9768.070000000014,33227.55,42995.62,9768.07,1.4551915228366852e-11
87,ARB00456_EUR,0.0,0.0,-71.1,0.0,0.0,0.0,0.0,0.0,0.0,-71.1,0.0,0.0,0.0,1939.3,-487.5,0.0,0.0,1380.7,-487.5,-558.6,1939.3,1380.7,-558.5999999999999,-1.1368683772161603e-13
88,ARB00456_GBP,0.0,0.0,0.0,-137.36,-44.0,0.0,0.0,0.0,0.0,-181.36,0.0,0.0,0.0,-714.72,-1312.5,0.0,0.0,-2208.58,-1312.5,-1493.8600000000001,-714.72,-2208.58,-1493.86,-2.2737367544323206e-13
89,ARB00456_USD,28290.0,0.0,-405.9,-1137.17,-1485.24,0.0,0.0,0.0,0.0,-3028.3100000000004,9157.8,0.0,0.0,37836.47,1110.3,0.0,0.0,55050.66,-8047.499999999999,17214.19,37836.47,55050.66,17214.190000000002,-3.637978807091713e-12
90,ARB00460_CAD,-2296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0,0.0,0.0,-476.0,0.0,0.0,0.0,-3716.0,-944.0,-3240.0,-476.0,-3716.0,-3240.0,0.0
91,ARB00460_USD,4560.0,0.0,-269.4,0.0,-2436.6,0.0,0.0,0.0,0.0,-2706.0,0.0,0.0,0.0,6365.5,0.0,0.0,0.0,8219.5,0.0,1854.0,6365.5,8219.5,1854.0,0.0
92,ARB00461_CAD,-344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.0,0.0,0.0,5592.0,0.0,0.0,0.0,4060.0,-1188.0,-1532.0,5592.0,4060.0,-1532.0,0.0
93,ARB00461_USD,0.0,0.0,-231.0,0.0,-1428.48,0.0,0.0,0.0,-29.0,-1688.48,0.0,0.0,0.0,-1034.0,0.0,0.0,0.0,-2524.7,0.0,-1688.48,-1034.0,-2524.7,-1490.6999999999998,-197.7800000000002
94,ARB00461_USD,0.0,0.0,-231.0,0.0,-1428.48,0.0,0.0,0.0,-29.0,-1688.48,0.0,0.0,0.0,-1034.0,-2442.5,0.0,0.0,-2640.28,-2442.5,-4130.98,-1034.0,-2640.28,-1606.2800000000002,-2524.6999999999994
95,ARB00469_CAD,14828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-992.0,16.0,0.0,0.0,13852.0,16.0,14844.0,-992.0,13852.0,14844.0,0.0
96,ARB00469_EUR,0.0,0.0,-35.55,0.0,0.0,0.0,0.0,0.0,0.0,-35.55,0.0,0.0,0.0,-147.3,0.0,0.0,0.0,-182.85,0.0,-35.55,-147.3,-182.85,-35.54999999999998,-1.4210854715202004e-14
97,ARB00469_GBP,-8700.0,0.0,0.0,-130.35,-55.519999999999996,0.0,0.0,0.0,0.0,-185.87,0.0,0.0,0.0,-3703.76,-110.0,0.0,0.0,-12699.63,-110.0,-8995.87,-3703.76,-12699.63,-8995.869999999999,-1.8189894035458565e-12
98,ARB00469_USD,21849.5,0.0,-1464.45,-6.0,-20141.6,0.0,0.0,0.0,0.0,-21612.05,-2553.6,0.0,0.0,-23132.45,30.0,0.0,0.0,-20311.4,2583.6,2821.0500000000006,-23132.45,-20311.4,2821.0499999999993,1.3642420526593924e-12
99,ARB00486_EUR,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,-3.0,0.0,-1.5,-1.5,-3.0,-1.5,0.0
100,ARB00486_GBP,0.0,0.0,0.0,-5.5,-2.3,0.0,0.0,0.0,0.0,-7.8,0.0,0.0,0.0,-7.8,0.0,0.0,0.0,-15.6,0.0,-7.8,-7.8,-15.6,-7.8,0.0
101,ARB00486_USD,-14452.5,0.0,-87.9,-322.8,-251.44,0.0,0.0,0.0,0.0,-662.1400000000001,-9670.0,0.0,0.0,16337.73,-3962.5,0.0,0.0,6930.59,5707.5,-9407.14,16337.73,6930.59,-9407.14,0.0
102,ARB00488_USD,-1115.0,0.0,-15.599999999999998,-62.39999999999999,-29.120000000000005,0.0,0.0,0.0,0.0,-107.11999999999999,0.0,0.0,0.0,3564.56,0.0,0.0,0.0,2342.44,0.0,-1222.12,3564.56,2342.44,-1222.12,0.0
103,ARB00493_CAD,-10414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13450.0,0.0,0.0,71160.0,17668.0,0.0,0.0,64964.0,4218.0,-6196.0,71160.0,64964.0,-6196.0,0.0
104,ARB00493_EUR,0.0,0.0,-42.15,0.0,0.0,0.0,0.0,0.0,0.0,-42.15,0.0,0.0,0.0,-364.95,0.0,0.0,0.0,-407.1,0.0,-42.15,-364.95,-407.1,-42.150000000000034,3.552713678800501e-14
105,ARB00493_GBP,0.0,0.0,0.0,-154.55,-64.63,0.0,0.0,0.0,0.0,-219.18,-6790.0,0.0,0.0,-9585.32,-6330.0,0.0,0.0,-9344.5,460.0,240.82,-9585.32,-9344.5,240.8199999999997,2.8421709430404007e-13
106,ARB00493_USD,-57180.8,0.0,-444.0,-249.6,-4791.38,0.0,0.0,0.0,0.0,-5484.9800000000005,-15873.4,0.0,0.0,31153.71,63506.4,0.0,0.0,47867.73,79379.8,16714.019999999997,31153.71,47867.73,16714.020000000004,-7.275957614183426e-12
107,ARB00494_CAD,5576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8042.0,0.0,0.0,10756.0,-100.0,0.0,0.0,8190.0,-8142.0,-2566.0,10756.0,8190.0,-2566.0,0.0
108,ARB00494_EUR,0.0,0.0,-25.65,0.0,0.0,0.0,0.0,0.0,0.0,-25.65,0.0,0.0,0.0,-25.05,0.0,0.0,0.0,-50.7,0.0,-25.65,-25.05,-50.7,-25.650000000000002,3.552713678800501e-15
109,ARB00494_GBP,15630.0,0.0,0.0,-94.05,-40.510000000000005,0.0,0.0,0.0,0.0,-134.56,1580.0,0.0,0.0,5358.67,-11240.0,0.0,0.0,8034.11,-12820.0,2675.4400000000005,5358.67,8034.11,2675.4399999999996,9.094947017729282e-13
110,ARB00494_USD,93075.0,0.0,-2085.75,-5753.91,-11634.189999999999,0.0,0.0,0.0,0.0,-19473.85,80437.0,0.0,0.0,-2362.14,22561.8,0.0,0.0,13363.81,-57875.2,15725.949999999997,-2362.14,13363.81,15725.949999999999,-1.8189894035458565e-12
111,ARB00503_EUR,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,-5.1,0.0,0.0,0.0,-6.0,0.0,-6.0,-5.1,-6.0,-0.9000000000000004,-5.1
112,ARB00503_GBP,0.0,0.0,0.0,-22.0,-9.2,0.0,0.0,0.0,0.0,-31.2,0.0,0.0,0.0,-26.52,0.0,0.0,0.0,-31.2,0.0,-31.2,-26.52,-31.2,-4.68,-26.52
113,ARB00503_USD,13782.35,0.0,-107.1,-256.8,-702.94,0.0,0.0,0.0,0.0,-1066.8400000000001,7611.25,0.0,0.0,2448.61,-103.75,0.0,0.0,5000.51,-7715.0,5000.51,2448.61,5000.51,2551.9,2448.61
114,ARB00514_EUR,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,-12.0,0.0,-12.0,-12.0,0.0
