,Class_ID,PL_TOTAL,OPT_PREMIUM,COMMISSION,CLEARING_FEE,EXCHANG_EFE,BROKERAGE_FEE,GIVEUP_FEE,FLR_FEE,WIR_FEE,Total_Fees
161,ARB01602_USD,-81.25,0.0,-0.6,0.0,-1.36,0.0,0.0,0.0,0.0,-1.96
162,ARB01606_USD,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,-0.1
163,ARB02012_USD,-869497.5,752119.5,-5438.400000000001,0.0,-13526.12,0.0,0.0,0.0,0.0,-18964.52
164,ARB02040_USD,-1671.8,0.0,-83.7,0.0,-133.92000000000002,0.0,0.0,0.0,0.0,-217.62
165,ARB02043_USD,-236535.32,0.0,-1657.2,0.0,-4249.71,0.0,0.0,0.0,0.0,-5906.91
166,ARB02044_USD,231577.16,0.0,-1295.4,0.0,-2072.64,0.0,0.0,0.0,0.0,-3368.04
167,ARB02045_USD,-9640.69,0.0,-22.5,0.0,-36.0,0.0,0.0,0.0,0.0,-58.5
168,ARB02047_USD,57153.0,0.0,-594.0,0.0,-1150.03,0.0,0.0,0.0,0.0,-1744.03
169,ARB02052_USD,-39052.75,0.0,-129.29999999999998,0.0,-90.08,0.0,0.0,0.0,0.0,-219.38
170,ARB02055_USD,-8637.01,1582.5,-222.9,0.0,-549.24,0.0,0.0,0.0,0.0,-772.14
171,ARB02076_USD,10663.419999999998,-875.0,-52617.0,0.0,-54850.11,0.0,0.0,0.0,0.0,-107467.11
172,ARB02102_USD,-8552.5,0.0,-648.3,0.0,-2208.42,0.0,0.0,0.0,0.0,-2856.7200000000003
173,ARB02103_USD,0.0,46230.0,-1261.35,0.0,-5711.62,0.0,0.0,0.0,0.0,-6972.969999999999
174,ARB02116_USD,10834.75,0.0,-313.65,0.0,-1218.31,0.0,0.0,0.0,0.0,-1531.96
175,ARB02118_USD,4580.0,0.0,-453.9,0.0,-1694.56,0.0,0.0,0.0,0.0,-2148.46
176,ARB02121_USD,22.870000000000005,0.0,-204.60000000000002,0.0,-268.0,0.0,0.0,0.0,0.0,-472.6
177,ARB02129_USD,-49546.1,0.0,-1221.3,0.0,-2421.29,0.0,0.0,0.0,0.0,-3642.59
178,ARB02132_USD,-66794.5,0.0,-133.95000000000002,0.0,-515.4399999999999,0.0,0.0,0.0,0.0,-649.39
179,ARB02135_USD,-21533.75,0.0,-147.3,0.0,-444.00000000000006,0.0,0.0,0.0,0.0,-591.3000000000001
180,ARB02136_USD,4188.5,0.0,-207.0,0.0,-770.08,0.0,0.0,0.0,0.0,-977.08
181,ARB02145_USD,-496.5,0.0,-148.8,0.0,-555.52,0.0,0.0,0.0,0.0,-704.3199999999999
182,ARB02147_USD,-3147.5,0.0,-1827.45,0.0,-3544.0299999999997,0.0,0.0,0.0,0.0,-5371.48
183,ARB02149_USD,5837.0,0.0,-223.5,0.0,-808.48,0.0,0.0,0.0,0.0,-1031.98
184,ARB02152_USD,16770.0,0.0,-166.8,0.0,-646.26,0.0,0.0,0.0,0.0,-813.06
185,ARB02154_USD,-110722.5,0.0,-221.4,0.0,-755.76,0.0,0.0,0.0,0.0,-977.16
186,ARB02156_USD,-112.5,0.0,-1.8,0.0,-6.72,0.0,0.0,0.0,0.0,-8.52
187,ARB02158_USD,325.0,18723.75,-1319.85,0.0,-2656.2,0.0,0.0,0.0,0.0,-3976.0499999999997
188,ARB02167_USD,-76668.5,0.0,-837.6,0.0,-1616.34,0.0,0.0,0.0,0.0,-2453.94
189,ARB02168_USD,-1850.0,0.0,-7.2,0.0,-24.479999999999997,0.0,0.0,0.0,0.0,-31.679999999999996
190,ARB02173_USD,40367.5,-193110.25,-874.65,0.0,-3586.51,0.0,0.0,0.0,0.0,-4461.16
191,ARB02176_USD,-83072.5,0.0,-6887.55,0.0,-27922.2,0.0,0.0,0.0,0.0,-34809.75
192,ARB02177_USD,-54802.5,0.0,-1088.85,0.0,-2107.73,0.0,0.0,0.0,0.0,-3196.58
193,ARB02179_USD,-82732.0,0.0,-2826.0,0.0,-5632.360000000001,0.0,0.0,0.0,0.0,-8458.36
194,ARB02180_USD,79194.5,0.0,-1792.95,0.0,-3474.55,0.0,0.0,0.0,0.0,-5267.5
195,ARB02181_USD,-106738.39,0.0,-4077.9,0.0,-7905.8,0.0,0.0,0.0,0.0,-11983.7
196,ARB02182_USD,42364.5,0.0,-1365.6,0.0,-2624.57,0.0,0.0,0.0,0.0,-3990.17
197,ARB02183_USD,-36022.5,0.0,-3114.9,0.0,-11628.960000000001,0.0,0.0,0.0,0.0,-14743.86
198,ARB02184_USD,78431.0,0.0,-6234.75,0.0,-12091.43,0.0,0.0,0.0,0.0,-18326.18
199,ARB02185_USD,892.5,0.0,-39.6,0.0,-147.84,0.0,0.0,0.0,0.0,-187.44
200,ARB02187_USD,1055.0,0.0,-14.1,0.0,-48.34,0.0,0.0,0.0,0.0,-62.440000000000005
201,ARB02188_USD,4580.0,0.0,-74.4,0.0,-372.0,0.0,0.0,0.0,0.0,-446.4
202,ARB02190_USD,-1230.0,0.0,-74.1,0.0,-144.14000000000001,0.0,0.0,0.0,0.0,-218.24
203,ARB02191_USD,1007.75,0.0,-63.0,0.0,-51.14,0.0,0.0,0.0,0.0,-114.14
204,ARB02196_USD,5050.0,0.0,-15.0,0.0,-56.0,0.0,0.0,0.0,0.0,-71.0
205,ARB02342_EUR,0.0,0.0,-8.4,0.0,0.0,0.0,0.0,0.0,0.0,-8.4
206,ARB02342_GBP,110.0,0.0,0.0,-16.24,-6.16,0.0,0.0,0.0,0.0,-22.4
207,ARB02343_EUR,106390.0,0.0,-539.9100000000001,0.0,-533.6,0.0,0.0,0.0,0.0,-1073.5100000000002
208,ARB02343_GBP,-73180.0,0.0,0.0,-464.21000000000004,-220.19,0.0,0.0,0.0,0.0,-684.4000000000001
209,ARB02343_USD,43077.55,0.0,-95.25,-0.5,-1314.3000000000002,0.0,0.0,0.0,-80.04,-1490.0900000000001
210,ARB02345_EUR,0.0,0.0,-6.9,0.0,0.0,0.0,0.0,0.0,0.0,-6.9
211,ARB02345_GBP,-4970.0,0.0,0.0,-15.18,-7.82,0.0,0.0,0.0,0.0,-23.0
212,ARB02355_USD,1690.0,0.0,-55.8,-9.28,-424.08,0.0,0.0,0.0,0.0,-489.15999999999997
213,ARB02376_EUR,0.0,0.0,-515.7,0.0,0.0,0.0,0.0,0.0,0.0,-515.7
214,ARB02376_GBP,4450.0,0.0,0.0,-997.02,-378.18,0.0,0.0,0.0,0.0,-1375.2
215,ARB02402_USD,-1250.0,0.0,-94.5,0.0,-1323.0,0.0,0.0,0.0,0.0,-1417.5
216,ARB02416_EUR,0.0,0.0,-20.4,0.0,0.0,0.0,0.0,0.0,0.0,-20.4
217,ARB02416_GBP,-1650.0,0.0,0.0,-74.80000000000001,-31.68,0.0,0.0,0.0,0.0,-106.48000000000002
218,ARB02416_USD,9542.4,0.0,-162.60000000000002,-342.0,-1239.0,0.0,0.0,0.0,0.0,-1743.6
219,ARB02418_EUR,0.0,0.0,-96.15,0.0,0.0,0.0,0.0,0.0,0.0,-96.15
220,ARB02418_GBP,-2340.0,0.0,0.0,-352.55,-150.85,0.0,0.0,0.0,0.0,-503.4
221,ARB02418_USD,22347.4,0.0,-1156.2,-408.0,-14949.2,0.0,0.0,0.0,0.0,-16513.4
222,ARB02421_EUR,387.5,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0
223,ARB02421_GBP,237.5,0.0,0.0,-188.0,-60.8,0.0,0.0,0.0,0.0,-248.8
224,ARB02421_USD,1310.0,0.0,-82.5,-13.76,-627.0,0.0,0.0,0.0,0.0,-723.26
225,ARB02429_CAD,-430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,ARB02429_EUR,0.0,0.0,-8.7,0.0,0.0,0.0,0.0,0.0,0.0,-8.7
227,ARB02429_GBP,-13450.0,0.0,0.0,-31.9,-13.92,0.0,0.0,0.0,0.0,-45.82
228,ARB02429_USD,136846.3,0.0,-290.1,-495.6,-2428.08,0.0,0.0,0.0,0.0,-3213.7799999999997
229,ARB02432_CAD,22012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,ARB02432_USD,-530.6,0.0,-95.10000000000001,0.0,-748.9000000000001,0.0,0.0,0.0,0.0,-844.0000000000001
231,ARB02435_CAD,4068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,ARB02435_USD,-390.0,0.0,-66.6,0.0,-462.40000000000003,0.0,0.0,0.0,0.0,-529.0
233,ARB02436_EUR,0.0,0.0,-336.3,0.0,0.0,0.0,0.0,0.0,0.0,-336.3
234,ARB02436_GBP,4030.0,0.0,0.0,-1233.1000000000001,-527.42,0.0,0.0,0.0,0.0,-1760.52
235,ARB02436_USD,5057.9,0.0,-647.25,-195.6,-8468.18,0.0,0.0,0.0,0.0,-9311.03
236,ARB02445_USD,64175.0,0.0,-760.35,0.0,-10644.9,0.0,0.0,0.0,0.0,-11405.25
237,ARB02447_CAD,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
