,DONOTIMPORT,JOURNAL,DATE,REVERSEDATE,DESCRIPTION,REFERENCE_NO,SOURCEENTITY,LINE_NO,ACCT_NO,LOCATION_ID,DEPT_ID,GLENTRY_CLASSID,GLENTRY_PROJECTID,DOCUMENT,MEMO,DEBIT,CREDIT,CURRENCY,EXCH_RATE_DATE,EXCH_RATE_TYPE_ID,EXCHANGE_RATE,GLENTRY_CUSTOMERID,GLENTRY_VENDORID,GLENTRY_EMPLOYEEID,GLENTRY_ITEMID,ALLOCATION_ID
ARB00422_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00422_USD,,,,733.65,,,,,,,,,,
ARB00423_CAD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00423_CAD,,,,0.0,,,,,,,,,,
ARB00423_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00423_EUR,,,,10.8,,,,,,,,,,
ARB00423_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00423_GBP,,,,0.0,,,,,,,,,,
ARB00423_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00423_USD,,,,3086.2499999999995,,,,,,,,,,
ARB00424_CAD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00424_CAD,,,,0.0,,,,,,,,,,
ARB00424_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00424_EUR,,,,98.4,,,,,,,,,,
ARB00424_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00424_GBP,,,,0.0,,,,,,,,,,
ARB00424_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00424_USD,,,,2299.2,,,,,,,,,,
ARB00425_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00425_EUR,,,,104.1,,,,,,,,,,
ARB00425_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00425_GBP,,,,0.0,,,,,,,,,,
ARB00425_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00425_USD,,,,3111.0,,,,,,,,,,
ARB00426_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00426_EUR,,,,34.050000000000004,,,,,,,,,,
ARB00426_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00426_GBP,,,,0.0,,,,,,,,,,
ARB00426_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00426_USD,,,,1009.8,,,,,,,,,,
ARB00432_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00432_EUR,,,,439.8,,,,,,,,,,
ARB00432_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00432_GBP,,,,0.0,,,,,,,,,,
ARB00432_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00432_USD,,,,13.8,,,,,,,,,,
ARB00435_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00435_EUR,,,,4.95,,,,,,,,,,
ARB00435_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00435_GBP,,,,0.0,,,,,,,,,,
ARB00435_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00435_USD,,,,2100.75,,,,,,,,,,
ARB00442_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00442_USD,,,,30.0,,,,,,,,,,
ARB00443_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00443_USD,,,,30.0,,,,,,,,,,
ARB00446_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00446_EUR,,,,88.5,,,,,,,,,,
ARB00446_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00446_GBP,,,,0.0,,,,,,,,,,
ARB00446_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00446_USD,,,,859.5,,,,,,,,,,
ARB00449_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00449_EUR,,,,15.0,,,,,,,,,,
ARB00449_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00449_GBP,,,,0.0,,,,,,,,,,
ARB00449_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00449_USD,,,,468.15,,,,,,,,,,
ARB00456_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00456_EUR,,,,71.1,,,,,,,,,,
ARB00456_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00456_GBP,,,,0.0,,,,,,,,,,
ARB00456_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00456_USD,,,,442.8,,,,,,,,,,
ARB00460_CAD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00460_CAD,,,,0.0,,,,,,,,,,
ARB00460_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00460_USD,,,,287.1,,,,,,,,,,
ARB00461_CAD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00461_CAD,,,,0.0,,,,,,,,,,
ARB00461_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00461_USD,,,,249.89999999999998,,,,,,,,,,
ARB00469_CAD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00469_CAD,,,,0.0,,,,,,,,,,
ARB00469_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00469_EUR,,,,51.6,,,,,,,,,,
ARB00469_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00469_GBP,,,,0.0,,,,,,,,,,
ARB00469_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00469_USD,,,,1661.85,,,,,,,,,,
ARB00486_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00486_EUR,,,,1.5,,,,,,,,,,
ARB00486_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00486_GBP,,,,0.0,,,,,,,,,,
ARB00486_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00486_USD,,,,93.30000000000001,,,,,,,,,,
ARB00488_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00488_USD,,,,16.8,,,,,,,,,,
ARB00493_CAD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00493_CAD,,,,0.0,,,,,,,,,,
ARB00493_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00493_EUR,,,,42.15,,,,,,,,,,
ARB00493_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00493_GBP,,,,0.0,,,,,,,,,,
ARB00493_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00493_USD,,,,467.4,,,,,,,,,,
ARB00494_CAD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00494_CAD,,,,0.0,,,,,,,,,,
ARB00494_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00494_EUR,,,,31.65,,,,,,,,,,
ARB00494_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00494_GBP,,,,0.0,,,,,,,,,,
ARB00494_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00494_USD,,,,2117.25,,,,,,,,,,
ARB00503_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00503_EUR,,,,26.700000000000003,,,,,,,,,,
ARB00503_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00503_GBP,,,,0.0,,,,,,,,,,
ARB00503_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00503_USD,,,,111.6,,,,,,,,,,
ARB00514_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00514_EUR,,,,12.0,,,,,,,,,,
ARB00514_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00514_GBP,,,,0.0,,,,,,,,,,
ARB00520_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00520_EUR,,,,18.0,,,,,,,,,,
ARB00520_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00520_GBP,,,,0.0,,,,,,,,,,
ARB00520_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00520_USD,,,,0.6,,,,,,,,,,
ARB00557_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00557_EUR,,,,6.0,,,,,,,,,,
ARB00557_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00557_GBP,,,,0.0,,,,,,,,,,
ARB00567_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00567_EUR,,,,63.900000000000006,,,,,,,,,,
ARB00567_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00567_GBP,,,,0.0,,,,,,,,,,
ARB00567_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00567_USD,,,,179.4,,,,,,,,,,
ARB00754_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00754_USD,,,,1485.45,,,,,,,,,,
ARB00765_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB00765_USD,,,,128.70000000000002,,,,,,,,,,
ARB01002_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01002_USD,,,,329.7,,,,,,,,,,
ARB01057_MXN,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01057_MXN,,,,0.0,,,,,,,,,,
ARB01057_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01057_USD,,,,537.45,,,,,,,,,,
ARB01063_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01063_USD,,,,6963.6,,,,,,,,,,
ARB01064_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01064_USD,,,,1368.15,,,,,,,,,,
ARB01065_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01065_USD,,,,714.0,,,,,,,,,,
ARB01066_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01066_USD,,,,130.8,,,,,,,,,,
ARB01067_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01067_USD,,,,4.2,,,,,,,,,,
ARB01071_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01071_USD,,,,3687.0,,,,,,,,,,
ARB01073_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01073_USD,,,,3255.75,,,,,,,,,,
ARB01076_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01076_USD,,,,7218.450000000001,,,,,,,,,,
ARB01078_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01078_USD,,,,1377.9,,,,,,,,,,
ARB01092_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01092_USD,,,,19804.05,,,,,,,,,,
ARB01100_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01100_USD,,,,29.7,,,,,,,,,,
ARB01117_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01117_USD,,,,6.6,,,,,,,,,,
ARB01129_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01129_USD,,,,1.8,,,,,,,,,,
ARB01145_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01145_USD,,,,4319.7,,,,,,,,,,
ARB01157_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01157_USD,,,,625.65,,,,,,,,,,
ARB01158_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01158_USD,,,,12519.900000000001,,,,,,,,,,
ARB01166_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01166_USD,,,,287.55,,,,,,,,,,
ARB01172_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01172_USD,,,,811.8000000000001,,,,,,,,,,
ARB01176_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01176_USD,,,,1212.9,,,,,,,,,,
ARB01177_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01177_USD,,,,12.0,,,,,,,,,,
ARB01195_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01195_USD,,,,15.3,,,,,,,,,,
ARB01357_CHF,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01357_CHF,,,,0.0,,,,,,,,,,
ARB01357_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01357_EUR,,,,10900.95,,,,,,,,,,
ARB01357_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01357_GBP,,,,0.0,,,,,,,,,,
ARB01357_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01357_USD,,,,2436.0,,,,,,,,,,
ARB01400_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01400_EUR,,,,201.3,,,,,,,,,,
ARB01400_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01400_GBP,,,,0.0,,,,,,,,,,
ARB01400_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01400_USD,,,,579.9,,,,,,,,,,
ARB01417_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01417_EUR,,,,111.0,,,,,,,,,,
ARB01417_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01417_GBP,,,,0.0,,,,,,,,,,
ARB01417_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01417_USD,,,,2048.85,,,,,,,,,,
ARB01445_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01445_EUR,,,,897.9000000000001,,,,,,,,,,
ARB01445_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01445_GBP,,,,0.0,,,,,,,,,,
ARB01457_CAD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01457_CAD,,,,0.0,,,,,,,,,,
ARB01457_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01457_USD,,,,127.05,,,,,,,,,,
ARB01458_CAD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01458_CAD,,,,0.0,,,,,,,,,,
ARB01458_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01458_USD,,,,768.45,,,,,,,,,,
ARB01466_CAD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01466_CAD,,,,0.0,,,,,,,,,,
ARB01466_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01466_USD,,,,81.3,,,,,,,,,,
ARB01472_CAD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01472_CAD,,,,0.0,,,,,,,,,,
ARB01472_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01472_USD,,,,32.7,,,,,,,,,,
ARB01476_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01476_USD,,,,181.05,,,,,,,,,,
ARB01602_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01602_USD,,,,0.6,,,,,,,,,,
ARB01606_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB01606_USD,,,,0.0,,,,,,,,,,
ARB02012_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02012_USD,,,,7151.7,,,,,,,,,,
ARB02040_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02040_USD,,,,89.7,,,,,,,,,,
ARB02043_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02043_USD,,,,2268.45,,,,,,,,,,
ARB02044_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02044_USD,,,,1693.2,,,,,,,,,,
ARB02045_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02045_USD,,,,30.6,,,,,,,,,,
ARB02047_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02047_USD,,,,924.3,,,,,,,,,,
ARB02052_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02052_USD,,,,146.4,,,,,,,,,,
ARB02055_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02055_USD,,,,282.75,,,,,,,,,,
ARB02076_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02076_USD,,,,123562.8,,,,,,,,,,
ARB02102_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02102_USD,,,,819.6,,,,,,,,,,
ARB02103_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02103_USD,,,,1594.3500000000001,,,,,,,,,,
ARB02116_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02116_USD,,,,352.95,,,,,,,,,,
ARB02118_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02118_USD,,,,497.84999999999997,,,,,,,,,,
ARB02121_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02121_USD,,,,285.0,,,,,,,,,,
ARB02129_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02129_USD,,,,1472.4,,,,,,,,,,
ARB02132_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02132_USD,,,,158.4,,,,,,,,,,
ARB02135_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02135_USD,,,,186.60000000000002,,,,,,,,,,
ARB02136_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02136_USD,,,,246.3,,,,,,,,,,
ARB02145_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02145_USD,,,,151.8,,,,,,,,,,
ARB02147_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02147_USD,,,,2308.05,,,,,,,,,,
ARB02149_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02149_USD,,,,271.5,,,,,,,,,,
ARB02152_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02152_USD,,,,203.4,,,,,,,,,,
ARB02154_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02154_USD,,,,252.0,,,,,,,,,,
ARB02156_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02156_USD,,,,1.8,,,,,,,,,,
ARB02158_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02158_USD,,,,1424.1,,,,,,,,,,
ARB02167_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02167_USD,,,,1027.2,,,,,,,,,,
ARB02168_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02168_USD,,,,7.2,,,,,,,,,,
ARB02173_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02173_USD,,,,1098.75,,,,,,,,,,
ARB02176_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02176_USD,,,,8513.1,,,,,,,,,,
ARB02177_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02177_USD,,,,1441.35,,,,,,,,,,
ARB02179_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02179_USD,,,,3652.8,,,,,,,,,,
ARB02180_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02180_USD,,,,2119.35,,,,,,,,,,
ARB02181_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02181_USD,,,,5393.7,,,,,,,,,,
ARB02182_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02182_USD,,,,1726.8000000000002,,,,,,,,,,
ARB02183_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02183_USD,,,,3769.95,,,,,,,,,,
ARB02184_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02184_USD,,,,7524.6,,,,,,,,,,
ARB02185_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02185_USD,,,,73.5,,,,,,,,,,
ARB02187_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02187_USD,,,,16.65,,,,,,,,,,
ARB02188_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02188_USD,,,,84.0,,,,,,,,,,
ARB02190_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02190_USD,,,,78.6,,,,,,,,,,
ARB02191_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02191_USD,,,,102.60000000000001,,,,,,,,,,
ARB02196_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02196_USD,,,,18.0,,,,,,,,,,
ARB02342_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02342_EUR,,,,11.7,,,,,,,,,,
ARB02342_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02342_GBP,,,,0.0,,,,,,,,,,
ARB02343_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02343_EUR,,,,644.07,,,,,,,,,,
ARB02343_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02343_GBP,,,,0.0,,,,,,,,,,
ARB02343_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02343_USD,,,,128.4,,,,,,,,,,
ARB02345_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02345_EUR,,,,6.9,,,,,,,,,,
ARB02345_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02345_GBP,,,,0.0,,,,,,,,,,
ARB02355_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02355_USD,,,,60.0,,,,,,,,,,
ARB02376_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02376_EUR,,,,4554.6,,,,,,,,,,
ARB02376_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02376_GBP,,,,0.0,,,,,,,,,,
ARB02402_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02402_USD,,,,125.1,,,,,,,,,,
ARB02416_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02416_EUR,,,,22.5,,,,,,,,,,
ARB02416_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02416_GBP,,,,0.0,,,,,,,,,,
ARB02416_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02416_USD,,,,185.25,,,,,,,,,,
ARB02418_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02418_EUR,,,,113.85,,,,,,,,,,
ARB02418_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02418_GBP,,,,0.0,,,,,,,,,,
ARB02418_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02418_USD,,,,1366.1999999999998,,,,,,,,,,
ARB02421_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02421_EUR,,,,119.1,,,,,,,,,,
ARB02421_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02421_GBP,,,,0.0,,,,,,,,,,
ARB02421_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02421_USD,,,,100.5,,,,,,,,,,
ARB02429_CAD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02429_CAD,,,,0.0,,,,,,,,,,
ARB02429_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02429_EUR,,,,10.95,,,,,,,,,,
ARB02429_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02429_GBP,,,,0.0,,,,,,,,,,
ARB02429_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02429_USD,,,,402.3,,,,,,,,,,
ARB02432_CAD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02432_CAD,,,,0.0,,,,,,,,,,
ARB02432_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02432_USD,,,,117.3,,,,,,,,,,
ARB02435_CAD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02435_CAD,,,,0.0,,,,,,,,,,
ARB02435_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02435_USD,,,,81.60000000000001,,,,,,,,,,
ARB02436_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02436_EUR,,,,436.05,,,,,,,,,,
ARB02436_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02436_GBP,,,,0.0,,,,,,,,,,
ARB02436_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02436_USD,,,,822.6,,,,,,,,,,
ARB02445_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02445_USD,,,,984.3,,,,,,,,,,
ARB02447_CAD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02447_CAD,,,,0.0,,,,,,,,,,
ARB02447_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02447_USD,,,,102.75,,,,,,,,,,
ARB02449_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02449_EUR,,,,65.1,,,,,,,,,,
ARB02449_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02449_GBP,,,,0.0,,,,,,,,,,
ARB02449_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02449_USD,,,,534.3,,,,,,,,,,
ARB02452_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02452_USD,,,,37.199999999999996,,,,,,,,,,
ARB02454_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02454_EUR,,,,47.400000000000006,,,,,,,,,,
ARB02454_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02454_GBP,,,,0.0,,,,,,,,,,
ARB02454_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02454_USD,,,,107.1,,,,,,,,,,
ARB02456_EUR,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02456_EUR,,,,10.65,,,,,,,,,,
ARB02456_GBP,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02456_GBP,,,,0.0,,,,,,,,,,
ARB02456_USD,,,,,Wedbush_Brokerage Commissions_20260529,,,,50110,,,ARB02456_USD,,,,77.39999999999999,,,,,,,,,,
