,DONOTIMPORT,JOURNAL,DATE,REVERSEDATE,DESCRIPTION,REFERENCE_NO,SOURCEENTITY,LINE_NO,ACCT_NO,LOCATION_ID,DEPT_ID,GLENTRY_CLASSID,GLENTRY_PROJECTID,DOCUMENT,MEMO,DEBIT,CREDIT,CURRENCY,EXCH_RATE_DATE,EXCH_RATE_TYPE_ID,EXCHANGE_RATE,GLENTRY_CUSTOMERID,GLENTRY_VENDORID,GLENTRY_EMPLOYEEID,GLENTRY_ITEMID,ALLOCATION_ID
ARB02180_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02180_USD,,,,,98.56,,,,,,,,,
ARB02181_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02181_USD,,,,,1055.6000000000001,,,,,,,,,
ARB02182_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02182_USD,,,,,836.36,,,,,,,,,
ARB02183_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02183_USD,,,,,169.11999999999998,,,,,,,,,
ARB02184_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02184_USD,,,,,490.84000000000003,,,,,,,,,
ARB02185_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02185_USD,,,,,22.4,,,,,,,,,
ARB02187_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02187_USD,,,,,6.720000000000001,,,,,,,,,
ARB02188_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02188_USD,,,,,454.15999999999997,,,,,,,,,
ARB02190_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02190_USD,,,,,2.8,,,,,,,,,
ARB02191_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02191_USD,,,,,1.56,,,,,,,,,
ARB02343_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02343_EUR,,,,,2.4,,,,,,,,,
ARB02343_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02343_GBP,,,,,142.0,,,,,,,,,
ARB02343_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02343_USD,,,,,44.1,,,,,,,,,
ARB02355_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02355_USD,,,,,130.48000000000002,,,,,,,,,
ARB02402_CAD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02402_CAD,,,,,0.0,,,,,,,,,
ARB02402_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02402_USD,,,,,144.79999999999998,,,,,,,,,
ARB02407_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02407_EUR,,,,,0.0,,,,,,,,,
ARB02407_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02407_GBP,,,,,17.16,,,,,,,,,
ARB02407_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02407_USD,,,,,92.4,,,,,,,,,
ARB02418_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02418_EUR,,,,,0.0,,,,,,,,,
ARB02418_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02418_GBP,,,,,13.43,,,,,,,,,
ARB02418_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02418_USD,,,,,1976.1000000000001,,,,,,,,,
ARB02421_CHF,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02421_CHF,,,,,0.0,,,,,,,,,
ARB02421_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02421_EUR,,,,,96.0,,,,,,,,,
ARB02421_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02421_GBP,,,,,73.92,,,,,,,,,
ARB02421_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02421_USD,,,,,74.55999999999999,,,,,,,,,
ARB02429_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02429_USD,,,,,155.4,,,,,,,,,
ARB02432_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02432_USD,,,,,8.4,,,,,,,,,
ARB02436_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02436_EUR,,,,,0.0,,,,,,,,,
ARB02436_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02436_GBP,,,,,216.4,,,,,,,,,
ARB02436_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02436_USD,,,,,705.6,,,,,,,,,
ARB02445_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02445_USD,,,,,1064.2,,,,,,,,,
ARB02447_CAD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02447_CAD,,,,,0.0,,,,,,,,,
ARB02447_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02447_USD,,,,,68.0,,,,,,,,,
ARB02449_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02449_EUR,,,,,0.0,,,,,,,,,
ARB02449_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02449_GBP,,,,,3.12,,,,,,,,,
ARB02449_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02449_USD,,,,,1202.62,,,,,,,,,
ARB02450_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02450_USD,,,,,0.0,,,,,,,,,
ARB02452_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02452_EUR,,,,,0.0,,,,,,,,,
ARB02452_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02452_GBP,,,,,6.24,,,,,,,,,
ARB02452_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02452_USD,,,,,21.0,,,,,,,,,
ARB02456_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02456_EUR,,,,,0.0,,,,,,,,,
ARB02456_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02456_GBP,,,,,34.56,,,,,,,,,
ARB02456_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02456_USD,,,,,172.20000000000002,,,,,,,,,
ARB02463_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02463_USD,,,,,298.2,,,,,,,,,
ARB02473_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02473_EUR,,,,,0.0,,,,,,,,,
ARB02473_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02473_GBP,,,,,3.92,,,,,,,,,
ARB02476_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02476_EUR,,,,,0.0,,,,,,,,,
ARB02476_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02476_GBP,,,,,89.6,,,,,,,,,
ARB02476_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02476_USD,,,,,0.0,,,,,,,,,
ARB02477_CAD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02477_CAD,,,,,0.0,,,,,,,,,
ARB02477_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02477_USD,,,,,20.4,,,,,,,,,
ARB02479_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02479_USD,,,,,92.4,,,,,,,,,
ARB02481_CAD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02481_CAD,,,,,0.0,,,,,,,,,
ARB02481_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02481_USD,,,,,238.6,,,,,,,,,
ARB02482_CAD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02482_CAD,,,,,0.0,,,,,,,,,
ARB02482_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02482_USD,,,,,68.0,,,,,,,,,
ARB02484_CAD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02484_CAD,,,,,0.0,,,,,,,,,
ARB02484_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02484_EUR,,,,,0.0,,,,,,,,,
ARB02484_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02484_GBP,,,,,66.36,,,,,,,,,
ARB02484_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02484_USD,,,,,1261.9499999999998,,,,,,,,,
ARB02485_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02485_EUR,,,,,0.0,,,,,,,,,
ARB02485_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02485_GBP,,,,,136.06,,,,,,,,,
ARB02485_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02485_USD,,,,,2571.62,,,,,,,,,
ARB02486_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02486_EUR,,,,,0.0,,,,,,,,,
ARB02486_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02486_GBP,,,,,37.44,,,,,,,,,
ARB02486_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02486_USD,,,,,201.6,,,,,,,,,
ARB02487_CAD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02487_CAD,,,,,0.0,,,,,,,,,
ARB02487_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02487_USD,,,,,13.6,,,,,,,,,
ARB02488_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02488_USD,,,,,1906.1000000000001,,,,,,,,,
ARB02491_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02491_EUR,,,,,0.0,,,,,,,,,
ARB02491_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02491_GBP,,,,,3.12,,,,,,,,,
ARB02491_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB02491_USD,,,,,119.73,,,,,,,,,
ARB03003_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03003_USD,,,,,198.32,,,,,,,,,
ARB03005_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03005_USD,,,,,1.28,,,,,,,,,
ARB03022_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03022_USD,,,,,561.75,,,,,,,,,
ARB03029_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03029_USD,,,,,41.61,,,,,,,,,
ARB03032_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03032_USD,,,,,882.17,,,,,,,,,
ARB03033_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03033_USD,,,,,59.04,,,,,,,,,
ARB03035_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03035_USD,,,,,2.0,,,,,,,,,
ARB03037_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03037_USD,,,,,386.29,,,,,,,,,
ARB03038_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03038_USD,,,,,23.8,,,,,,,,,
ARB03042_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03042_USD,,,,,2.24,,,,,,,,,
ARB03046_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03046_USD,,,,,3.36,,,,,,,,,
ARB03050_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03050_USD,,,,,1449.4,,,,,,,,,
ARB03060_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03060_USD,,,,,675.26,,,,,,,,,
ARB03062_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03062_USD,,,,,38.0,,,,,,,,,
ARB03065_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03065_USD,,,,,2108.83,,,,,,,,,
ARB03072_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03072_USD,,,,,374.40000000000003,,,,,,,,,
ARB03073_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03073_USD,,,,,1987.5599999999997,,,,,,,,,
ARB03074_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03074_USD,,,,,8.24,,,,,,,,,
ARB03075_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03075_USD,,,,,64.8,,,,,,,,,
ARB03077_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03077_USD,,,,,400.64,,,,,,,,,
ARB03078_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03078_USD,,,,,12.6,,,,,,,,,
ARB03079_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03079_USD,,,,,73.5,,,,,,,,,
ARB03080_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03080_USD,,,,,85.68,,,,,,,,,
ARB03081_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03081_USD,,,,,30.16,,,,,,,,,
ARB03084_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03084_USD,,,,,13.9,,,,,,,,,
ARB03088_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03088_USD,,,,,7.28,,,,,,,,,
ARB03089_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03089_USD,,,,,2.88,,,,,,,,,
ARB03092_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03092_USD,,,,,21.6,,,,,,,,,
ARB03093_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03093_USD,,,,,2.8,,,,,,,,,
ARB03094_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03094_USD,,,,,7.199999999999999,,,,,,,,,
ARB03095_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03095_USD,,,,,13.52,,,,,,,,,
ARB03096_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03096_USD,,,,,0.08,,,,,,,,,
ARB03102_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03102_USD,,,,,140.0,,,,,,,,,
ARB03103_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03103_USD,,,,,392.8,,,,,,,,,
ARB03104_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03104_USD,,,,,348.74,,,,,,,,,
ARB03105_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03105_USD,,,,,423.37,,,,,,,,,
ARB03106_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03106_USD,,,,,338.44,,,,,,,,,
ARB03107_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03107_USD,,,,,738.3199999999999,,,,,,,,,
ARB03108_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03108_USD,,,,,870.48,,,,,,,,,
ARB03109_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03109_USD,,,,,123.08000000000001,,,,,,,,,
ARB03110_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03110_USD,,,,,60.2,,,,,,,,,
ARB03111_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03111_USD,,,,,72.8,,,,,,,,,
ARB03112_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03112_USD,,,,,23.0,,,,,,,,,
ARB03113_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03113_USD,,,,,137.60999999999999,,,,,,,,,
ARB03115_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03115_USD,,,,,11.2,,,,,,,,,
ARB03116_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03116_USD,,,,,1.68,,,,,,,,,
ARB03125_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03125_USD,,,,,24.48,,,,,,,,,
ARB03128_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03128_USD,,,,,490.8,,,,,,,,,
ARB03130_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03130_USD,,,,,115.0,,,,,,,,,
ARB03131_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03131_USD,,,,,1233.76,,,,,,,,,
ARB03133_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03133_USD,,,,,727.44,,,,,,,,,
ARB03134_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03134_USD,,,,,43.96,,,,,,,,,
ARB03150_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03150_USD,,,,,68.0,,,,,,,,,
ARB03152_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03152_USD,,,,,20.52,,,,,,,,,
ARB03154_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03154_USD,,,,,79.04,,,,,,,,,
ARB03156_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03156_USD,,,,,199.04000000000002,,,,,,,,,
ARB03157_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03157_USD,,,,,58.32,,,,,,,,,
ARB03159_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03159_USD,,,,,169.12,,,,,,,,,
ARB03170_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03170_USD,,,,,4.48,,,,,,,,,
ARB03174_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03174_USD,,,,,80.10000000000001,,,,,,,,,
ARB03175_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03175_USD,,,,,190.62,,,,,,,,,
ARB03176_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03176_USD,,,,,151.26000000000002,,,,,,,,,
ARB03177_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03177_USD,,,,,81.52,,,,,,,,,
ARB03184_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03184_USD,,,,,53.96,,,,,,,,,
ARB03185_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03185_USD,,,,,21.28,,,,,,,,,
ARB03187_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03187_USD,,,,,38.76,,,,,,,,,
ARB03329_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03329_USD,,,,,3.6,,,,,,,,,
ARB03360_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03360_EUR,,,,,0.0,,,,,,,,,
ARB03360_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03360_GBP,,,,,2271.92,,,,,,,,,
ARB03362_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03362_EUR,,,,,0.0,,,,,,,,,
ARB03362_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03362_GBP,,,,,222.88,,,,,,,,,
ARB03362_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03362_USD,,,,,44.0,,,,,,,,,
ARB03364_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03364_EUR,,,,,0.0,,,,,,,,,
ARB03364_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03364_GBP,,,,,28.0,,,,,,,,,
ARB03372_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03372_USD,,,,,470.64,,,,,,,,,
ARB03378_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03378_USD,,,,,70.4,,,,,,,,,
ARB03400_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03400_EUR,,,,,0.0,,,,,,,,,
ARB03400_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03400_GBP,,,,,17.18,,,,,,,,,
ARB03400_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03400_USD,,,,,398.99999999999994,,,,,,,,,
ARB03402_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03402_EUR,,,,,0.0,,,,,,,,,
ARB03402_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03402_GBP,,,,,19.509999999999998,,,,,,,,,
ARB03402_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03402_USD,,,,,4008.9,,,,,,,,,
ARB03403_CAD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03403_CAD,,,,,0.0,,,,,,,,,
ARB03403_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03403_EUR,,,,,0.0,,,,,,,,,
ARB03403_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03403_GBP,,,,,7.9,,,,,,,,,
ARB03403_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03403_USD,,,,,187.6,,,,,,,,,
ARB03404_CAD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03404_CAD,,,,,0.0,,,,,,,,,
ARB03404_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03404_EUR,,,,,0.0,,,,,,,,,
ARB03404_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03404_GBP,,,,,11.0,,,,,,,,,
ARB03404_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03404_USD,,,,,637.12,,,,,,,,,
ARB03405_CAD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03405_CAD,,,,,0.0,,,,,,,,,
ARB03405_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03405_EUR,,,,,0.0,,,,,,,,,
ARB03405_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03405_GBP,,,,,32.39,,,,,,,,,
ARB03405_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03405_USD,,,,,281.96,,,,,,,,,
ARB03406_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03406_EUR,,,,,0.0,,,,,,,,,
ARB03406_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03406_GBP,,,,,44.24,,,,,,,,,
ARB03406_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03406_USD,,,,,842.78,,,,,,,,,
ARB03407_CAD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03407_CAD,,,,,0.0,,,,,,,,,
ARB03407_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03407_USD,,,,,265.6,,,,,,,,,
ARB03408_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03408_EUR,,,,,0.0,,,,,,,,,
ARB03408_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03408_GBP,,,,,119.28999999999999,,,,,,,,,
ARB03408_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03408_USD,,,,,1214.3200000000002,,,,,,,,,
ARB03409_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03409_EUR,,,,,0.0,,,,,,,,,
ARB03409_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03409_GBP,,,,,155.28,,,,,,,,,
ARB03409_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03409_USD,,,,,9103.5,,,,,,,,,
ARB03411_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03411_EUR,,,,,0.0,,,,,,,,,
ARB03411_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03411_GBP,,,,,37.92,,,,,,,,,
ARB03411_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03411_USD,,,,,344.4,,,,,,,,,
ARB03412_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03412_USD,,,,,361.2,,,,,,,,,
ARB03413_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03413_EUR,,,,,0.0,,,,,,,,,
ARB03413_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03413_GBP,,,,,145.6,,,,,,,,,
ARB03413_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03413_USD,,,,,304.1,,,,,,,,,
ARB03433_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03433_USD,,,,,476.08000000000004,,,,,,,,,
ARB03434_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03434_USD,,,,,26.4,,,,,,,,,
ARB03438_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03438_USD,,,,,407.4,,,,,,,,,
ARB03439_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03439_EUR,,,,,0.0,,,,,,,,,
ARB03439_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03439_GBP,,,,,36.34,,,,,,,,,
ARB03439_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03439_USD,,,,,84.0,,,,,,,,,
ARB03450_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03450_EUR,,,,,0.0,,,,,,,,,
