,DONOTIMPORT,JOURNAL,DATE,REVERSEDATE,DESCRIPTION,REFERENCE_NO,SOURCEENTITY,LINE_NO,ACCT_NO,LOCATION_ID,DEPT_ID,GLENTRY_CLASSID,GLENTRY_PROJECTID,DOCUMENT,MEMO,DEBIT,CREDIT,CURRENCY,EXCH_RATE_DATE,EXCH_RATE_TYPE_ID,EXCHANGE_RATE,GLENTRY_CUSTOMERID,GLENTRY_VENDORID,GLENTRY_EMPLOYEEID,GLENTRY_ITEMID,ALLOCATION_ID
ARB02152_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02152_USD,,,,,3313.0599999999995,,,,,,,,,
ARB02154_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02154_USD,,,,,64637.16,,,,,,,,,
ARB02156_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02156_USD,,,,141.48000000000002,,,,,,,,,,
ARB02158_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02158_USD,,,,3560.2000000000007,,,,,,,,,,
ARB02167_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02167_USD,,,,,79122.44,,,,,,,,,
ARB02168_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02168_USD,,,,,391.68000000000006,,,,,,,,,
ARB02173_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02173_USD,,,,44484.94,,,,,,,,,,
ARB02176_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02176_USD,,,,144492.75,,,,,,,,,,
ARB02177_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02177_USD,,,,,1753.5800000000017,,,,,,,,,
ARB02179_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02179_USD,,,,23105.14,,,,,,,,,,
ARB02180_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02180_USD,,,,25793.0,,,,,,,,,,
ARB02181_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02181_USD,,,,45930.41,,,,,,,,,,
ARB02182_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02182_USD,,,,12363.330000000002,,,,,,,,,,
ARB02183_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02183_USD,,,,2514.6399999999994,,,,,,,,,,
ARB02184_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02184_USD,,,,102098.32,,,,,,,,,,
ARB02185_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02185_USD,,,,1181.06,,,,,,,,,,
ARB02187_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02187_USD,,,,250.55999999999995,,,,,,,,,,
ARB02188_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02188_USD,,,,4103.6,,,,,,,,,,
ARB02190_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02190_USD,,,,2077.76,,,,,,,,,,
ARB02191_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02191_USD,,,,893.61,,,,,,,,,,
ARB02196_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02196_USD,,,,2341.5,,,,,,,,,,
ARB02342_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02342_EUR,,,,,8.4,,,,,,,,,
ARB02342_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02342_GBP,,,,87.6,,,,,,,,,,
ARB02343_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02343_EUR,,,,155766.49,,,,,,,,,,
ARB02343_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02343_GBP,,,,,149744.4,,,,,,,,,
ARB02343_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02343_USD,,,,31624.060000000005,,,,,,,,,,
ARB02345_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02345_EUR,,,,,6.9,,,,,,,,,
ARB02345_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02345_GBP,,,,,4993.0,,,,,,,,,
ARB02355_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02355_USD,,,,1464.5400000000002,,,,,,,,,,
ARB02376_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02376_EUR,,,,,515.7,,,,,,,,,
ARB02376_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02376_GBP,,,,7694.8,,,,,,,,,,
ARB02402_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02402_USD,,,,252.5,,,,,,,,,,
ARB02416_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02416_EUR,,,,,20.4,,,,,,,,,
ARB02416_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02416_GBP,,,,473.52,,,,,,,,,,
ARB02416_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02416_USD,,,,4269.799999999999,,,,,,,,,,
ARB02418_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02418_EUR,,,,,96.15,,,,,,,,,
ARB02418_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02418_GBP,,,,1516.6,,,,,,,,,,
ARB02418_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02418_USD,,,,,4496.0,,,,,,,,,
ARB02421_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02421_EUR,,,,126.0,,,,,,,,,,
ARB02421_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02421_GBP,,,,,1173.8,,,,,,,,,
ARB02421_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02421_USD,,,,744.64,,,,,,,,,,
ARB02429_CAD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02429_CAD,,,,,550.0,,,,,,,,,
ARB02429_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02429_EUR,,,,,8.7,,,,,,,,,
ARB02429_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02429_GBP,,,,,10615.82,,,,,,,,,
ARB02429_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02429_USD,,,,26494.469999999987,,,,,,,,,,
ARB02432_CAD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02432_CAD,,,,,8000.0,,,,,,,,,
ARB02432_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02432_USD,,,,,1374.6000000000001,,,,,,,,,
ARB02435_CAD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02435_CAD,,,,3452.0,,,,,,,,,,
ARB02435_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02435_USD,,,,,919.0,,,,,,,,,
ARB02436_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02436_EUR,,,,,336.3,,,,,,,,,
ARB02436_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02436_GBP,,,,1169.48,,,,,,,,,,
ARB02436_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02436_USD,,,,1584.4199999999983,,,,,,,,,,
ARB02445_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02445_USD,,,,,21860.25,,,,,,,,,
ARB02447_CAD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02447_CAD,,,,2406.0,,,,,,,,,,
ARB02447_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02447_USD,,,,,235.82000000000016,,,,,,,,,
ARB02449_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02449_EUR,,,,,57.0,,,,,,,,,
ARB02449_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02449_GBP,,,,113.30000000000001,,,,,,,,,,
ARB02449_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02449_USD,,,,7617.27,,,,,,,,,,
ARB02452_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02452_USD,,,,,1112.0,,,,,,,,,
ARB02454_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02454_EUR,,,,,41.4,,,,,,,,,
ARB02454_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02454_GBP,,,,,755.54,,,,,,,,,
ARB02454_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02454_USD,,,,,680.9500000000116,,,,,,,,,
ARB02456_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02456_EUR,,,,,10.05,,,,,,,,,
ARB02456_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02456_GBP,,,,,72.3,,,,,,,,,
ARB02456_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02456_USD,,,,7181.350000000002,,,,,,,,,,
ARB02458_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02458_USD,,,,,2956.7700000000004,,,,,,,,,
ARB02463_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02463_USD,,,,1968.2500000000073,,,,,,,,,,
ARB02473_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02473_EUR,,,,,263.35,,,,,,,,,
ARB02473_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02473_GBP,,,,184.1,,,,,,,,,,
ARB02473_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02473_USD,,,,,7797.080000000002,,,,,,,,,
ARB02476_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02476_EUR,,,,,4861.8,,,,,,,,,
ARB02476_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02476_GBP,,,,,24378.70000000001,,,,,,,,,
ARB02476_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02476_USD,,,,288055.92,,,,,,,,,,
ARB02477_CAD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02477_CAD,,,,658.0,,,,,,,,,,
ARB02477_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02477_USD,,,,,906.14,,,,,,,,,
ARB02479_CAD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02479_CAD,,,,874.0,,,,,,,,,,
ARB02479_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02479_USD,,,,,1644.7800000000025,,,,,,,,,
ARB02480_CAD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02480_CAD,,,,1216.0,,,,,,,,,,
ARB02480_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02480_USD,,,,2410.74,,,,,,,,,,
ARB02481_CAD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02481_CAD,,,,3898.0,,,,,,,,,,
ARB02481_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02481_USD,,,,,838.94,,,,,,,,,
ARB02482_CAD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02482_CAD,,,,716.0,,,,,,,,,,
ARB02482_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02482_USD,,,,,271.0,,,,,,,,,
ARB02483_CAD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02483_CAD,,,,5328.0,,,,,,,,,,
ARB02483_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02483_USD,,,,,689.6799999999998,,,,,,,,,
ARB02484_CAD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02484_CAD,,,,,5342.0,,,,,,,,,
ARB02484_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02484_EUR,,,,,0.3,,,,,,,,,
ARB02484_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02484_GBP,,,,98.41999999999996,,,,,,,,,,
ARB02484_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02484_USD,,,,,20489.559999999998,,,,,,,,,
ARB02485_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02485_EUR,,,,,113.25,,,,,,,,,
ARB02485_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02485_GBP,,,,4318.24,,,,,,,,,,
ARB02485_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02485_USD,,,,13443.47,,,,,,,,,,
ARB02488_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02488_USD,,,,8830.2,,,,,,,,,,
ARB02491_CAD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02491_CAD,,,,258.0,,,,,,,,,,
ARB02491_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02491_EUR,,,,,36.9,,,,,,,,,
ARB02491_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02491_GBP,,,,1466.1,,,,,,,,,,
ARB02491_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB02491_USD,,,,,1787.2,,,,,,,,,
ARB03003_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03003_USD,,,,,14519.5,,,,,,,,,
ARB03022_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03022_USD,,,,58964.26000000001,,,,,,,,,,
ARB03032_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03032_USD,,,,,5109.619999999999,,,,,,,,,
ARB03033_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03033_USD,,,,2403.040000000001,,,,,,,,,,
ARB03035_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03035_USD,,,,97.4,,,,,,,,,,
ARB03037_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03037_USD,,,,,2810.779999999999,,,,,,,,,
ARB03038_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03038_USD,,,,16023.54,,,,,,,,,,
ARB03042_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03042_USD,,,,,331.03999999999996,,,,,,,,,
ARB03043_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03043_USD,,,,,2804.9500000000044,,,,,,,,,
ARB03046_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03046_USD,,,,,613.9799999999996,,,,,,,,,
ARB03052_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03052_USD,,,,14178.14,,,,,,,,,,
ARB03057_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03057_USD,,,,,0.88,,,,,,,,,
ARB03060_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03060_USD,,,,,232789.57,,,,,,,,,
ARB03062_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03062_USD,,,,102052.32999999999,,,,,,,,,,
ARB03064_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03064_USD,,,,,4447.799999999999,,,,,,,,,
ARB03065_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03065_USD,,,,,37663.35000000009,,,,,,,,,
ARB03072_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03072_USD,,,,2667.8499999999985,,,,,,,,,,
ARB03073_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03073_USD,,,,8742.55,,,,,,,,,,
ARB03078_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03078_USD,,,,,529.1999999999998,,,,,,,,,
ARB03079_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03079_USD,,,,,100338.39999999998,,,,,,,,,
ARB03080_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03080_USD,,,,,68499.44,,,,,,,,,
ARB03084_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03084_USD,,,,1979.6399999999999,,,,,,,,,,
ARB03088_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03088_USD,,,,,679.5,,,,,,,,,
ARB03090_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03090_USD,,,,,7134.88,,,,,,,,,
ARB03093_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03093_USD,,,,,5067.59,,,,,,,,,
ARB03096_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03096_USD,,,,89.93,,,,,,,,,,
ARB03100_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03100_USD,,,,422.68000000000006,,,,,,,,,,
ARB03102_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03102_USD,,,,,6917.77,,,,,,,,,
ARB03103_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03103_USD,,,,11363.51999999996,,,,,,,,,,
ARB03104_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03104_USD,,,,7105.809999999998,,,,,,,,,,
ARB03105_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03105_USD,,,,,104641.65999999997,,,,,,,,,
ARB03106_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03106_USD,,,,,21524.830000000075,,,,,,,,,
ARB03107_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03107_USD,,,,123270.64,,,,,,,,,,
ARB03108_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03108_USD,,,,210080.83999999997,,,,,,,,,,
ARB03109_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03109_USD,,,,,90309.94,,,,,,,,,
ARB03110_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03110_USD,,,,,23909.4,,,,,,,,,
ARB03112_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03112_USD,,,,18597.21,,,,,,,,,,
ARB03113_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03113_USD,,,,,8323.460000000003,,,,,,,,,
ARB03115_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03115_USD,,,,,1.6,,,,,,,,,
ARB03116_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03116_USD,,,,2317.279999999999,,,,,,,,,,
ARB03122_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03122_USD,,,,17159.08,,,,,,,,,,
ARB03125_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03125_USD,,,,,21515.72,,,,,,,,,
ARB03133_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03133_USD,,,,25320.190000000002,,,,,,,,,,
ARB03134_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03134_USD,,,,1073.02,,,,,,,,,,
ARB03136_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03136_USD,,,,646.36,,,,,,,,,,
ARB03139_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03139_USD,,,,,143588.99,,,,,,,,,
ARB03141_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03141_USD,,,,,20922.05,,,,,,,,,
ARB03142_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03142_USD,,,,,10361.119999999995,,,,,,,,,
ARB03143_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03143_USD,,,,,4602.619999999995,,,,,,,,,
ARB03144_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03144_USD,,,,5184.119999999999,,,,,,,,,,
ARB03146_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03146_USD,,,,2170.3199999999997,,,,,,,,,,
ARB03154_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03154_USD,,,,130.04000000000002,,,,,,,,,,
ARB03156_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03156_USD,,,,1331.42,,,,,,,,,,
ARB03157_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03157_USD,,,,,1055.080000000009,,,,,,,,,
ARB03159_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03159_USD,,,,,571.6500000000087,,,,,,,,,
ARB03168_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03168_USD,,,,,2375.14,,,,,,,,,
ARB03174_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03174_USD,,,,238.30000000000655,,,,,,,,,,
ARB03175_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03175_USD,,,,,1002.0900000000001,,,,,,,,,
ARB03176_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03176_USD,,,,443.69000000002416,,,,,,,,,,
ARB03185_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03185_USD,,,,,27.75999999999999,,,,,,,,,
ARB03192_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03192_USD,,,,,3594.739999999998,,,,,,,,,
ARB03360_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03360_EUR,,,,249719.75,,,,,,,,,,
ARB03360_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03360_GBP,,,,,100715.22999999998,,,,,,,,,
ARB03362_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03362_EUR,,,,,5094.799999999999,,,,,,,,,
ARB03362_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03362_GBP,,,,,20315.46,,,,,,,,,
ARB03362_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03362_USD,,,,42557.22,,,,,,,,,,
ARB03372_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03372_USD,,,,5383.32,,,,,,,,,,
ARB03373_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03373_USD,,,,,108.32,,,,,,,,,
ARB03378_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03378_USD,,,,26996.48,,,,,,,,,,
ARB03400_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03400_EUR,,,,,80.4,,,,,,,,,
ARB03400_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03400_GBP,,,,487.82,,,,,,,,,,
ARB03400_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03400_USD,,,,,12514.39,,,,,,,,,
ARB03402_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03402_EUR,,,,,42.75,,,,,,,,,
ARB03402_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03402_GBP,,,,136.84,,,,,,,,,,
ARB03402_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03402_USD,,,,,3217.9100000000035,,,,,,,,,
ARB03403_CAD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03403_CAD,,,,7422.0,,,,,,,,,,
ARB03403_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03403_USD,,,,27101.430000000008,,,,,,,,,,
ARB03404_CAD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03404_CAD,,,,12.0,,,,,,,,,,
ARB03404_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03404_EUR,,,,,10.8,,,,,,,,,
ARB03404_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03404_GBP,,,,103.32,,,,,,,,,,
ARB03404_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03404_USD,,,,646.4900000000016,,,,,,,,,,
ARB03405_CAD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03405_CAD,,,,,886.0,,,,,,,,,
ARB03405_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03405_EUR,,,,,66.3,,,,,,,,,
ARB03405_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03405_GBP,,,,15893.419999999998,,,,,,,,,,
ARB03405_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03405_USD,,,,155157.53000000003,,,,,,,,,,
ARB03406_CAD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03406_CAD,,,,,7780.0,,,,,,,,,
ARB03406_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03406_EUR,,,,,44.1,,,,,,,,,
ARB03406_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03406_GBP,,,,,922.1599999999999,,,,,,,,,
ARB03406_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03406_USD,,,,41230.52999999997,,,,,,,,,,
ARB03407_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03407_USD,,,,15916.400000000001,,,,,,,,,,
ARB03408_CAD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03408_CAD,,,,4118.0,,,,,,,,,,
ARB03408_EUR,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03408_EUR,,,,,32.099999999999994,,,,,,,,,
ARB03408_GBP,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03408_GBP,,,,,1418.56,,,,,,,,,
ARB03408_USD,,,,,"Wedbush_Trading gain (loss), net_20260525",,,,12100,,,ARB03408_USD,,,,516176.33,,,,,,,,,,
