,Class_ID,PL_TOTAL,OPT_PREMIUM,COMMISSION,CLEARING_FEE,EXCHANG_EFE,BROKERAGE_FEE,GIVEUP_FEE,FLR_FEE,WIR_FEE,Total_Fees
64,ARB00424_GBP,-16380.0,0.0,0.0,-1113.75,-471.84999999999997,0.0,0.0,0.0,0.0,-1585.6
65,ARB00424_USD,337347.8,1700.0,-3901.2,-11236.2,-20059.66,0.0,0.0,0.0,0.0,-35197.06
66,ARB00425_CAD,11904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,ARB00425_EUR,0.0,0.0,-220.5,0.0,0.0,0.0,0.0,0.0,0.0,-220.5
68,ARB00425_GBP,-300.0,0.0,0.0,-808.4999999999999,-350.12000000000006,0.0,0.0,0.0,0.0,-1158.62
69,ARB00425_USD,165396.8,0.0,-6024.75,-7790.4,-60635.62,0.0,0.0,0.0,0.0,-74450.77
70,ARB00426_CAD,13646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,ARB00426_EUR,0.0,0.0,-70.05,0.0,0.0,0.0,0.0,0.0,0.0,-70.05
72,ARB00426_GBP,84600.0,0.0,0.0,-256.85,-110.12,0.0,0.0,0.0,0.0,-366.97
73,ARB00426_USD,116783.0,0.0,-1828.9499999999998,-1948.8,-19598.940000000002,0.0,0.0,0.0,0.0,-23376.690000000002
74,ARB00432_EUR,-80762.5,0.0,-1317.0,0.0,0.0,0.0,0.0,0.0,0.0,-1317.0
75,ARB00432_GBP,15062.5,0.0,0.0,-2564.6400000000003,-817.9200000000001,0.0,0.0,0.0,0.0,-3382.5600000000004
76,ARB00432_USD,9810.0,0.0,-188.4,-31.43,-1431.84,0.0,0.0,0.0,0.0,-1651.6699999999998
77,ARB00435_EUR,0.0,0.0,-12.9,0.0,0.0,0.0,0.0,0.0,0.0,-12.9
78,ARB00435_GBP,0.0,0.0,0.0,-47.3,-19.78,0.0,0.0,0.0,0.0,-67.08
79,ARB00435_USD,31805.6,0.0,-2157.9,0.0,-30210.6,0.0,0.0,0.0,0.0,-32368.5
80,ARB00442_EUR,0.0,0.0,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,-2.1
81,ARB00442_GBP,-20400.0,0.0,0.0,-7.7,-3.36,0.0,0.0,0.0,0.0,-11.06
82,ARB00442_USD,34227.2,0.0,-75.6,0.0,-1058.4,0.0,0.0,0.0,0.0,-1134.0
83,ARB00443_USD,-336.0,0.0,-18.0,0.0,-252.0,0.0,0.0,0.0,0.0,-270.0
84,ARB00444_USD,0.0,0.0,-1.2,0.0,-16.8,0.0,0.0,0.0,0.0,-18.0
85,ARB00446_EUR,0.0,0.0,-274.95,0.0,0.0,0.0,0.0,0.0,0.0,-274.95
86,ARB00446_GBP,-21140.0,0.0,0.0,-1008.15,-426.20000000000005,0.0,0.0,0.0,0.0,-1434.35
87,ARB00446_USD,5459.5999999999985,0.0,-1542.3,-410.4,-20347.32,0.0,0.0,0.0,0.0,-22300.02
88,ARB00449_EUR,0.0,0.0,-23.7,0.0,0.0,0.0,0.0,0.0,0.0,-23.7
89,ARB00449_GBP,-690.0,0.0,0.0,-86.9,-36.42,0.0,0.0,0.0,0.0,-123.32000000000001
90,ARB00449_USD,104025.2,0.0,-2255.7,-8636.4,-5382.72,0.0,0.0,0.0,0.0,-16274.82
91,ARB00456_EUR,-39812.5,0.0,-3840.0,0.0,0.0,0.0,0.0,0.0,0.0,-3840.0
92,ARB00456_GBP,-4062.5,0.0,0.0,-9220.32,-2633.76,0.0,0.0,0.0,0.0,-11854.08
93,ARB00456_USD,132620.0,0.0,-2613.9,-7264.3,-9652.28,0.0,0.0,0.0,0.0,-19530.480000000003
94,ARB00460_CAD,45352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,ARB00460_USD,-725.0,0.0,-726.9,0.0,-4406.6,0.0,0.0,0.0,0.0,-5133.5
96,ARB00461_CAD,17190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,ARB00461_USD,0.0,0.0,-43.5,0.0,-246.5,0.0,0.0,0.0,0.0,-290.0
98,ARB00469_CAD,44832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,ARB00469_EUR,0.0,0.0,-53.85,0.0,0.0,0.0,0.0,0.0,0.0,-53.85
100,ARB00469_GBP,6820.0,0.0,0.0,-197.45,-83.58,0.0,0.0,0.0,0.0,-281.03
101,ARB00469_USD,17613.05,-5544.0,-1738.5,-49.61,-23473.149999999998,0.0,0.0,0.0,0.0,-25261.26
102,ARB00486_EUR,0.0,0.0,-3.9,0.0,0.0,0.0,0.0,0.0,0.0,-3.9
103,ARB00486_GBP,0.0,0.0,0.0,-14.3,-5.98,0.0,0.0,0.0,0.0,-20.28
104,ARB00486_USD,69967.5,0.0,-723.9,-2818.8,-1584.2399999999998,0.0,0.0,0.0,0.0,-5126.9400000000005
105,ARB00488_EUR,0.0,0.0,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,-1.2
106,ARB00488_GBP,0.0,0.0,0.0,-4.4,-1.84,0.0,0.0,0.0,0.0,-6.24
107,ARB00488_USD,7276.25,0.0,-132.6,-518.4,-283.92,0.0,0.0,0.0,0.0,-934.9200000000001
108,ARB00493_CAD,65300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,ARB00493_EUR,0.0,0.0,-198.45,0.0,0.0,0.0,0.0,0.0,0.0,-198.45
110,ARB00493_GBP,1580.0,0.0,0.0,-727.6500000000001,-305.85,0.0,0.0,0.0,0.0,-1033.5
111,ARB00493_USD,-21115.0,0.0,-967.0500000000001,-1892.4,-6490.92,0.0,0.0,0.0,0.0,-9350.37
112,ARB00494_CAD,23504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,ARB00494_EUR,0.0,0.0,-107.4,0.0,0.0,0.0,0.0,0.0,0.0,-107.4
114,ARB00494_GBP,-150.0,0.0,0.0,-393.8,-168.06,0.0,0.0,0.0,0.0,-561.86
115,ARB00494_USD,89493.4,0.0,-5243.55,-17846.129999999997,-18245.43,0.0,0.0,0.0,0.0,-41335.11
116,ARB00501_EUR,-437.5,0.0,-36.9,0.0,0.0,0.0,0.0,0.0,0.0,-36.9
117,ARB00501_GBP,0.0,0.0,0.0,-49.2,-19.68,0.0,0.0,0.0,0.0,-68.88
118,ARB00503_EUR,0.0,0.0,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,-1.8
119,ARB00503_GBP,0.0,0.0,0.0,-6.6,-2.76,0.0,0.0,0.0,0.0,-9.36
120,ARB00503_USD,12340.9,0.0,-88.5,-45.6,-1100.68,0.0,0.0,0.0,0.0,-1234.78
121,ARB00514_EUR,0.0,0.0,-43.2,0.0,0.0,0.0,0.0,0.0,0.0,-43.2
122,ARB00514_GBP,640.0,0.0,0.0,-97.44,-48.4,0.0,0.0,0.0,0.0,-145.84
123,ARB00520_EUR,0.0,0.0,-203.4,0.0,0.0,0.0,0.0,0.0,0.0,-203.4
124,ARB00520_GBP,1700.0,0.0,0.0,-440.12,-219.48000000000002,0.0,0.0,0.0,0.0,-659.6
125,ARB00557_EUR,112.5,0.0,-156.0,0.0,0.0,0.0,0.0,0.0,0.0,-156.0
126,ARB00557_GBP,895.0,0.0,0.0,-331.76000000000005,-168.88,0.0,0.0,0.0,0.0,-500.64000000000004
127,ARB00567_EUR,0.0,0.0,-38.1,0.0,0.0,0.0,0.0,0.0,0.0,-38.1
128,ARB00567_GBP,1050.0,0.0,0.0,-139.70000000000002,-60.12,0.0,0.0,0.0,0.0,-199.82000000000002
129,ARB00567_USD,12122.5,0.0,-140.4,-478.8,-513.24,0.0,0.0,0.0,0.0,-1132.44
130,ARB00700_USD,0.0,0.0,1000.87,0.0,0.0,0.0,0.0,0.0,0.0,1000.87
131,ARB00754_USD,-100729.4699999952,0.0,-1826.1,0.0,-5718.589999999999,0.0,0.0,0.0,0.0,-7544.689999999999
132,ARB00765_USD,2671.820000000298,0.0,-18.15,0.0,-53.24,0.0,0.0,0.0,0.0,-71.39
133,ARB01002_USD,-1710.25,0.0,-168.6,0.0,-153.68,0.0,0.0,0.0,0.0,-322.28
134,ARB01057_MXN,589472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,ARB01057_USD,68470.52000000002,0.0,-426.6,0.0,-509.29999999999995,0.0,-296.5,-3.06,0.0,-1235.46
136,ARB01063_JPY,2560750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,ARB01063_USD,74608.38999999966,0.0,-3962.55,0.0,-11171.72,0.0,0.0,0.0,0.0,-15134.27
138,ARB01064_USD,14260.960000000894,-8125.0,-1311.0,0.0,-2933.1600000000003,-100.0,0.0,0.0,0.0,-4344.16
139,ARB01065_USD,8650.910000000003,0.0,-428.7,0.0,-395.36,0.0,0.0,0.0,0.0,-824.06
140,ARB01066_USD,3715.0399999999995,0.0,-112.8,0.0,-444.40000000000003,0.0,0.0,0.0,0.0,-557.2
141,ARB01067_USD,160.0,0.0,-3.5999999999999996,0.0,-29.6,0.0,0.0,0.0,0.0,-33.2
142,ARB01071_USD,54274.3,0.0,-1716.9,0.0,-7111.92,0.0,0.0,0.0,0.0,-8828.82
143,ARB01076_JPY,202500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,ARB01076_USD,47838.32,0.0,-4538.1,0.0,-12247.119999999999,0.0,0.0,0.0,0.0,-16785.22
145,ARB01078_USD,87994.85,0.0,-1875.3,0.0,-3476.42,0.0,0.0,0.0,0.0,-5351.72
146,ARB01092_JPY,-172500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,ARB01092_USD,100036.5,0.0,-9241.65,0.0,-22868.24,0.0,0.0,-73.18,0.0,-32183.07
148,ARB01100_USD,1220.0,0.0,-6.6,0.0,-22.439999999999998,0.0,0.0,0.0,0.0,-29.04
149,ARB01117_USD,-662.5,0.0,-4.5,0.0,-16.8,0.0,0.0,0.0,0.0,-21.3
150,ARB01145_USD,-827442.84,0.0,-10187.1,0.0,-14426.52,0.0,0.0,0.0,0.0,-24613.620000000003
151,ARB01157_USD,49637.5,0.0,-1044.3000000000002,0.0,-3898.7200000000003,0.0,0.0,0.0,0.0,-4943.02
152,ARB01158_USD,-279165.5,20887.5,-5471.849999999999,0.0,-12229.99,0.0,0.0,0.0,0.0,-17701.84
153,ARB01166_USD,6894.0,0.0,-186.29999999999998,0.0,-702.62,0.0,0.0,0.0,0.0,-888.92
154,ARB01172_USD,-5602.5,2418.75,-544.9499999999999,0.0,-1084.56,0.0,0.0,0.0,0.0,-1629.5099999999998
155,ARB01176_USD,-163368.5,0.0,-2989.35,0.0,-6736.28,0.0,0.0,0.0,0.0,-9725.63
156,ARB01177_USD,487.5,-6063.0,-31.8,0.0,-65.38,0.0,0.0,0.0,0.0,-97.17999999999999
157,ARB01195_USD,-6740.0,0.0,-43.2,0.0,-146.88,0.0,0.0,0.0,0.0,-190.07999999999998
158,ARB01357_CHF,34525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,ARB01357_EUR,-45462.5,0.0,-23303.550000000003,-9339.84,-2334.96,0.0,0.0,0.0,0.0,-34978.350000000006
160,ARB01357_GBP,-361854.5500000119,0.0,0.0,-62757.02,-15818.699999999999,0.0,0.0,0.0,0.0,-78575.72
161,ARB01357_USD,178150.0,0.0,-2541.45,0.0,-16969.5,0.0,-200.0,-6.0,0.0,-19716.95
162,ARB01400_EUR,0.0,0.0,-131.7,0.0,0.0,0.0,0.0,0.0,0.0,-131.7
163,ARB01400_GBP,0.0,0.0,0.0,-482.9,-201.94,0.0,0.0,0.0,0.0,-684.8399999999999
164,ARB01400_USD,23120.8,0.0,-193.79999999999998,-120.0,-2349.2,0.0,0.0,0.0,0.0,-2663.0
165,ARB01417_EUR,0.0,0.0,-150.3,0.0,0.0,0.0,0.0,0.0,0.0,-150.3
166,ARB01417_GBP,0.0,0.0,0.0,-551.0999999999999,-230.45999999999998,0.0,0.0,0.0,0.0,-781.56
167,ARB01417_USD,144123.15,0.0,-5241.15,-18416.399999999998,-17513.02,0.0,0.0,0.0,0.0,-41170.56999999999
168,ARB01445_EUR,-33237.5,0.0,-2926.5,0.0,0.0,0.0,0.0,0.0,0.0,-2926.5
169,ARB01445_GBP,-6237.5,0.0,0.0,-4708.4,-1676.0,0.0,0.0,0.0,0.0,-6384.4
170,ARB01457_CAD,6356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,ARB01457_USD,9350.0,0.0,-462.3,-619.1999999999999,-2443.96,0.0,0.0,0.0,0.0,-3525.46
172,ARB01458_CAD,10010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,ARB01458_USD,95005.0,0.0,-1165.95,-2069.94,-7093.52,0.0,0.0,0.0,0.0,-10329.41
174,ARB01466_CAD,4852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,ARB01466_USD,560.0,0.0,-83.1,0.0,-645.9,0.0,0.0,0.0,0.0,-729.0
176,ARB01472_CAD,26288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,ARB01472_USD,0.0,0.0,-21.0,0.0,-139.0,0.0,0.0,0.0,0.0,-160.0
178,ARB01476_EUR,-30562.5,0.0,-1351.5,0.0,0.0,0.0,0.0,0.0,0.0,-1351.5
179,ARB01476_GBP,-19300.0,0.0,0.0,-2281.92,-789.36,0.0,0.0,0.0,0.0,-3071.28
180,ARB01476_USD,115384.0,0.0,-464.09999999999997,-1489.8,-1978.3400000000001,0.0,0.0,0.0,0.0,-3932.24
181,ARB01602_USD,391.25,0.0,-7.2,0.0,-16.32,0.0,0.0,0.0,0.0,-23.52
182,ARB01603_USD,-4101.25,0.0,-33.3,0.0,-18.12,0.0,0.0,0.0,0.0,-51.42
183,ARB01606_USD,22239.75,0.0,-140.7,0.0,-376.48,0.0,0.0,0.0,0.0,-517.1800000000001
184,ARB01607_EUR,-7890.0,0.0,-295.2,0.0,-982.5,0.0,0.0,0.0,0.0,-1277.7
185,ARB01607_USD,-24438.5,0.0,-80.4,0.0,-138.12,0.0,0.0,0.0,-73.8,-292.32
186,ARB01608_USD,2085.75,0.0,-32.4,0.0,-40.559999999999995,0.0,0.0,0.0,0.0,-72.96
187,ARB01612_USD,-272.5,0.0,-8.4,0.0,-4.48,0.0,0.0,0.0,0.0,-12.88
188,ARB01613_USD,-903.75,0.0,-199.2,0.0,-106.24,0.0,0.0,0.0,0.0,-305.44
189,ARB02012_USD,-1318827.5,1212292.0,-4551.3,0.0,-11339.44,0.0,0.0,0.0,0.0,-15890.740000000002
190,ARB02040_USD,22632.29,0.0,-487.79999999999995,0.0,-780.48,0.0,0.0,0.0,0.0,-1268.28
191,ARB02043_USD,965754.52,0.0,-2437.05,0.0,-6249.07,0.0,0.0,0.0,0.0,-8686.119999999999
192,ARB02044_USD,346859.23000000004,0.0,-5770.5,0.0,-8251.54,0.0,0.0,0.0,0.0,-14022.04
193,ARB02045_USD,24427.96,0.0,-201.6,0.0,-340.28000000000003,0.0,0.0,0.0,0.0,-541.88
194,ARB02047_USD,8533.0,0.0,-865.6500000000001,0.0,-1615.8799999999999,0.0,0.0,0.0,0.0,-2481.5299999999997
195,ARB02052_USD,7038.0,0.0,-144.3,0.0,-78.24000000000001,0.0,0.0,0.0,0.0,-222.54000000000002
196,ARB02055_USD,-18897.96,987.5,-796.9499999999999,0.0,-1377.66,0.0,0.0,0.0,0.0,-2174.61
197,ARB02071_USD,0.0,-2475937.5,-15.0,0.0,-36.0,0.0,0.0,-1.5,0.0,-52.5
198,ARB02076_USD,-115397.85,-4131.25,-6643.05,0.0,-17404.8,0.0,0.0,0.0,0.0,-24047.85
199,ARB02102_USD,2146.0,0.0,-313.2,0.0,-1071.28,0.0,0.0,0.0,0.0,-1384.48
200,ARB02103_USD,50000.0,-87082.5,-3594.0,0.0,-13950.76,0.0,0.0,0.0,0.0,-17544.760000000002
201,ARB02116_USD,26867.5,0.0,-217.35,0.0,-787.3499999999999,0.0,0.0,0.0,0.0,-1004.6999999999999
202,ARB02118_USD,-2690.0,0.0,-300.3,0.0,-1121.1200000000001,0.0,0.0,0.0,0.0,-1421.42
203,ARB02121_USD,-111311.06,592.5,-1580.4,0.0,-2110.24,0.0,0.0,0.0,0.0,-3690.64
204,ARB02129_USD,-153300.8,0.0,-1480.65,0.0,-3044.7799999999997,0.0,0.0,0.0,0.0,-4525.43
205,ARB02132_USD,-17058.0,0.0,-243.9,0.0,-894.32,0.0,0.0,0.0,0.0,-1138.22
206,ARB02135_USD,-11191.0,0.0,-159.75,0.0,-503.12,0.0,0.0,0.0,0.0,-662.87
207,ARB02136_USD,1627.5,0.0,-274.8,0.0,-897.5,0.0,0.0,0.0,0.0,-1172.3
208,ARB02147_USD,-125101.0,0.0,-2423.55,0.0,-4526.16,0.0,0.0,0.0,0.0,-6949.71
209,ARB02149_USD,2439.0,0.0,-115.5,0.0,-426.4,0.0,0.0,0.0,0.0,-541.9
210,ARB02152_USD,-26662.5,0.0,-401.4,0.0,-1716.22,0.0,0.0,0.0,0.0,-2117.62
211,ARB02154_USD,9487.5,0.0,-144.0,0.0,-497.6,0.0,0.0,0.0,0.0,-641.6
212,ARB02156_USD,402.5,0.0,-19.5,0.0,-74.08,0.0,0.0,0.0,0.0,-93.58
213,ARB02158_USD,3925.0,-34952.5,-534.15,0.0,-846.98,0.0,0.0,0.0,0.0,-1381.13
214,ARB02167_USD,-84443.0,0.0,-745.5,0.0,-2252.48,0.0,0.0,0.0,0.0,-2997.98
215,ARB02168_USD,2375.0,0.0,-25.5,0.0,-86.7,0.0,0.0,0.0,0.0,-112.2
216,ARB02173_USD,2495.0,-54142.5,-957.45,0.0,-2791.46,0.0,0.0,0.0,0.0,-3748.91
217,ARB02176_USD,-195515.0,0.0,-13283.400000000001,0.0,-32876.97,0.0,0.0,0.0,0.0,-46160.37
218,ARB02177_USD,-38664.0,0.0,-1438.5,0.0,-2685.2,0.0,0.0,0.0,0.0,-4123.7
219,ARB02179_USD,-237886.0,0.0,-2994.9,0.0,-5934.22,0.0,0.0,0.0,0.0,-8929.12
220,ARB02180_USD,-62809.0,0.0,-1926.6000000000001,0.0,-3596.3199999999997,0.0,0.0,0.0,0.0,-5522.92
221,ARB02181_USD,-9938.5,0.0,-6297.0,0.0,-11754.4,0.0,0.0,0.0,0.0,-18051.4
222,ARB02182_USD,-34163.5,0.0,-1621.8,0.0,-3027.36,0.0,0.0,0.0,0.0,-4649.16
223,ARB02183_USD,-2869.5,0.0,-3319.8,0.0,-12393.92,0.0,0.0,0.0,0.0,-15713.720000000001
224,ARB02184_USD,24228.0,0.0,-8953.8,0.0,-16713.76,0.0,0.0,0.0,0.0,-25667.559999999998
225,ARB02185_USD,-7820.5,0.0,-119.7,0.0,-446.88,0.0,0.0,0.0,0.0,-566.58
226,ARB02187_USD,-1289.5,0.0,-32.699999999999996,0.0,-96.34,0.0,0.0,0.0,0.0,-129.04
227,ARB02190_USD,-61505.0,0.0,-154.5,0.0,-288.4,0.0,0.0,0.0,0.0,-442.9
228,ARB02191_USD,-3048.25,0.0,-33.6,0.0,-32.7,0.0,0.0,0.0,0.0,-66.30000000000001
229,ARB02195_USD,0.0,-291.25,-85.95,0.0,-167.87,0.0,0.0,0.0,0.0,-253.82
230,ARB02342_EUR,0.0,0.0,-109.2,0.0,0.0,0.0,0.0,0.0,0.0,-109.2
231,ARB02342_GBP,-7120.0,0.0,0.0,-211.12,-80.08,0.0,0.0,0.0,0.0,-291.2
232,ARB02343_EUR,143190.0,0.0,-645.18,0.0,-511.8,0.0,0.0,0.0,0.0,-1156.98
233,ARB02343_GBP,783050.0,0.0,0.0,-724.3800000000001,-354.02,0.0,0.0,0.0,0.0,-1078.4
234,ARB02343_USD,-85598.75,0.0,-139.8,-1.55,-1897.68,0.0,0.0,0.0,-76.77,-2115.8
