,Class_ID,PL_TOTAL,OPT_PREMIUM,COMMISSION,CLEARING_FEE,EXCHANG_EFE,BROKERAGE_FEE,GIVEUP_FEE,FLR_FEE,WIR_FEE,Total_Fees
63,ARB00425_USD,-4631.0,0.0,-674.8499999999999,0.0,-9447.900000000001,0.0,0.0,0.0,0.0,-10122.750000000002
64,ARB00426_CAD,-194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,ARB00426_EUR,0.0,0.0,-8.55,0.0,0.0,0.0,0.0,0.0,0.0,-8.55
66,ARB00426_GBP,500.0,0.0,0.0,-31.35,-13.5,0.0,0.0,0.0,0.0,-44.85
67,ARB00426_USD,9020.0,0.0,-202.05,0.0,-2801.2,0.0,0.0,0.0,0.0,-3003.25
68,ARB00432_EUR,575.0,0.0,-25.2,0.0,0.0,0.0,0.0,0.0,0.0,-25.2
69,ARB00432_GBP,600.0,0.0,0.0,-55.6,-16.08,0.0,0.0,0.0,0.0,-71.68
70,ARB00435_EUR,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.6
71,ARB00435_GBP,0.0,0.0,0.0,-2.2,-0.92,0.0,0.0,0.0,0.0,-3.12
72,ARB00435_USD,-38456.8,0.0,-302.4,0.0,-4233.6,0.0,0.0,0.0,0.0,-4536.0
73,ARB00441_EUR,0.0,0.0,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,-1.8
74,ARB00441_GBP,-2330.0,0.0,0.0,-6.6,-2.88,0.0,0.0,0.0,0.0,-9.48
75,ARB00441_USD,332.4000000000001,0.0,-25.5,-2.4,-349.72,0.0,0.0,0.0,0.0,-377.62
76,ARB00442_USD,-1292.1,0.0,-1.65,0.0,-23.1,0.0,0.0,0.0,0.0,-24.75
77,ARB00446_EUR,0.0,0.0,-5.3999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,-5.3999999999999995
78,ARB00446_GBP,0.0,0.0,0.0,-19.8,-8.32,0.0,0.0,0.0,0.0,-28.12
79,ARB00446_USD,12999.2,0.0,-160.35,0.0,-2244.9,0.0,0.0,0.0,0.0,-2405.25
80,ARB00449_EUR,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
81,ARB00449_GBP,0.0,0.0,0.0,-11.0,-4.6,0.0,0.0,0.0,0.0,-15.6
82,ARB00449_USD,4720.6,0.0,-19.8,-16.8,-226.23999999999998,0.0,0.0,0.0,0.0,-262.84
83,ARB00456_CHF,-2750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,ARB00456_EUR,0.0,0.0,-8.4,-26.88,-6.72,0.0,0.0,0.0,0.0,-42.0
85,ARB00456_USD,-3220.0,0.0,-32.1,-13.38,-231.92,0.0,0.0,0.0,0.0,-277.4
86,ARB00460_CAD,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,ARB00460_USD,0.0,0.0,-6.3,0.0,-35.7,0.0,0.0,0.0,0.0,-42.0
88,ARB00469_EUR,0.0,0.0,-27.150000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-27.150000000000002
89,ARB00469_GBP,3080.0,0.0,0.0,-99.55000000000001,-42.0,0.0,0.0,0.0,0.0,-141.55
90,ARB00469_USD,23261.2,0.0,-394.35,0.0,-5520.9,0.0,0.0,0.0,0.0,-5915.25
91,ARB00486_EUR,0.0,0.0,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,-2.4
92,ARB00486_GBP,0.0,0.0,0.0,-8.8,-3.68,0.0,0.0,0.0,0.0,-12.48
93,ARB00486_USD,4660.0,0.0,-8.7,0.0,-121.80000000000001,0.0,0.0,0.0,0.0,-130.5
94,ARB00488_USD,112.5,0.0,-0.6,0.0,-8.4,0.0,0.0,0.0,0.0,-9.0
95,ARB00493_CAD,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,ARB00493_EUR,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.6
97,ARB00493_GBP,-330.0,0.0,0.0,-2.2,-0.96,0.0,0.0,0.0,0.0,-3.16
98,ARB00493_USD,740.0,0.0,-38.4,0.0,-405.09999999999997,0.0,0.0,0.0,0.0,-443.49999999999994
99,ARB00494_CAD,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,ARB00494_EUR,0.0,0.0,-6.45,0.0,0.0,0.0,0.0,0.0,0.0,-6.45
101,ARB00494_GBP,1960.0,0.0,0.0,-23.650000000000002,-10.260000000000002,0.0,0.0,0.0,0.0,-33.910000000000004
102,ARB00494_USD,18831.4,0.0,-54.3,-3.0,-731.1,0.0,0.0,0.0,0.0,-788.4
103,ARB00501_EUR,537.5,0.0,-7.2,0.0,0.0,0.0,0.0,0.0,0.0,-7.2
104,ARB00501_GBP,0.0,0.0,0.0,-9.6,-3.84,0.0,0.0,0.0,0.0,-13.44
105,ARB00503_EUR,0.0,0.0,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,-2.7
106,ARB00503_GBP,0.0,0.0,0.0,-9.9,-4.14,0.0,0.0,0.0,0.0,-14.04
107,ARB00503_USD,1311.25,0.0,-6.0,0.0,-84.0,0.0,0.0,0.0,0.0,-90.0
108,ARB00520_CAD,-166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,ARB00520_USD,0.0,0.0,-16.8,0.0,-95.2,0.0,0.0,0.0,0.0,-112.0
110,ARB00567_EUR,0.0,0.0,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,-7.5
111,ARB00567_GBP,110.0,0.0,0.0,-27.5,-11.92,0.0,0.0,0.0,0.0,-39.42
112,ARB00567_USD,378.75,0.0,-10.8,-12.0,-114.8,0.0,0.0,0.0,0.0,-137.6
113,ARB00700_USD,0.0,0.0,1502.41,0.0,0.0,0.0,0.0,0.0,0.0,1502.41
114,ARB00754_USD,-61390.640000000596,0.0,-185.25,0.0,-333.08,0.0,0.0,0.0,0.0,-518.3299999999999
115,ARB00765_USD,-13250.0,0.0,-15.9,0.0,-10.6,0.0,0.0,0.0,0.0,-26.5
116,ARB01002_USD,15437.5,0.0,-24.9,0.0,-39.84,0.0,0.0,0.0,0.0,-64.74000000000001
117,ARB01057_MXN,102956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,ARB01057_USD,258194.8099999996,0.0,-762.9,0.0,-2033.1,0.0,-1936.0,0.0,0.0,-4732.0
119,ARB01063_USD,-7828.690000000001,0.0,-265.34999999999997,0.0,-441.56,0.0,0.0,0.0,0.0,-706.91
120,ARB01064_USD,15449.599999964237,0.0,-144.45,0.0,-101.77000000000001,0.0,0.0,0.0,0.0,-246.22
121,ARB01065_USD,187.2,0.0,-21.0,0.0,-33.6,0.0,0.0,0.0,0.0,-54.6
122,ARB01066_USD,215.0,0.0,-6.300000000000001,0.0,-25.2,0.0,0.0,0.0,0.0,-31.5
123,ARB01071_USD,6328.0,0.0,-19.200000000000003,0.0,-89.60000000000001,0.0,0.0,0.0,0.0,-108.80000000000001
124,ARB01076_USD,1616.9300000071526,0.0,-148.65,0.0,-235.54,0.0,0.0,0.0,0.0,-384.19
125,ARB01078_USD,3460.8399999999965,0.0,-170.1,0.0,-336.28,0.0,0.0,0.0,0.0,-506.38
126,ARB01092_USD,-9842.5,0.0,-161.7,0.0,-601.76,0.0,0.0,0.0,0.0,-763.46
127,ARB01093_USD,-4170.369999999999,0.0,-324.9,0.0,-605.92,0.0,0.0,0.0,0.0,-930.8199999999999
128,ARB01095_USD,-22660.08,0.0,-176.7,0.0,-260.92,0.0,0.0,0.0,0.0,-437.62
129,ARB01098_USD,136.1400000000093,0.0,-435.90000000000003,0.0,-865.8199999999999,0.0,0.0,0.0,0.0,-1301.72
130,ARB01145_USD,-117547.98,0.0,-385.95,0.0,-605.52,0.0,0.0,0.0,0.0,-991.47
131,ARB01157_USD,46812.0,0.0,-66.3,-13.8,-319.28000000000003,0.0,0.0,0.0,0.0,-399.38
132,ARB01158_USD,-16109.85,0.0,-516.15,-1.4,-983.96,0.0,0.0,0.0,0.0,-1501.51
133,ARB01166_USD,426.0,0.0,-15.3,0.0,-57.12,0.0,0.0,0.0,0.0,-72.42
134,ARB01172_USD,-412.5,462.5,-12.6,-8.0,-77.14,0.0,0.0,0.0,0.0,-97.74000000000001
135,ARB01176_USD,-39780.0,0.0,-59.4,0.0,-171.64,0.0,0.0,0.0,0.0,-231.04
136,ARB01177_USD,2150.0,75.0,-129.75,-32.8,-462.8399999999999,0.0,0.0,0.0,0.0,-625.3899999999999
137,ARB01179_USD,-18424.0,0.0,-37.8,0.0,-141.12,0.0,0.0,0.0,0.0,-178.92000000000002
138,ARB01195_USD,-6280.0,0.0,-3.3,0.0,-11.219999999999999,0.0,0.0,0.0,0.0,-14.52
139,ARB01357_CHF,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,ARB01357_EUR,0.0,0.0,-1333.65,-391.68,-97.92,0.0,0.0,0.0,0.0,-1823.2500000000002
141,ARB01357_GBP,16781.25,0.0,0.0,-3633.75,-888.25,0.0,0.0,0.0,0.0,-4522.0
142,ARB01400_USD,860.0,0.0,-7.2,0.0,-100.8,0.0,0.0,0.0,0.0,-108.0
143,ARB01417_EUR,0.0,0.0,-20.4,0.0,0.0,0.0,0.0,0.0,0.0,-20.4
144,ARB01417_GBP,2240.0,0.0,0.0,-74.80000000000001,-31.8,0.0,0.0,0.0,0.0,-106.60000000000001
145,ARB01417_USD,-3726.6000000000004,0.0,-148.64999999999998,0.0,-2081.1000000000004,0.0,0.0,0.0,0.0,-2229.7500000000005
146,ARB01445_CHF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,ARB01445_EUR,4850.0,0.0,-111.0,-57.6,-14.4,0.0,0.0,0.0,0.0,-183.0
148,ARB01445_GBP,-3750.0,0.0,0.0,-149.0,-52.6,0.0,0.0,0.0,0.0,-201.6
149,ARB01445_USD,3220.0,0.0,-8.7,-7.2,-57.519999999999996,0.0,0.0,0.0,0.0,-73.41999999999999
150,ARB01457_CAD,-240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,ARB01457_USD,825.0,0.0,-17.1,-27.6,-128.18,0.0,0.0,0.0,0.0,-172.88
152,ARB01458_CAD,1262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,ARB01458_USD,1955.0,0.0,-78.45,-199.8,-383.49,0.0,0.0,0.0,0.0,-661.74
154,ARB01466_USD,-56.0,0.0,-0.6,0.0,-8.4,0.0,0.0,0.0,0.0,-9.0
155,ARB01476_EUR,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
156,ARB01476_GBP,250.0,0.0,0.0,-9.0,-2.2,0.0,0.0,0.0,0.0,-11.2
157,ARB01476_USD,9615.29,0.0,-43.05,-122.4,-277.59,0.0,0.0,0.0,-28.5,-471.53999999999996
158,ARB02012_USD,-89940.5,139622.5,-289.5,0.0,-945.56,0.0,0.0,0.0,0.0,-1235.06
159,ARB02040_USD,4123.3099999999995,0.0,-70.35,0.0,-132.4,0.0,0.0,0.0,0.0,-202.75
160,ARB02043_USD,-24671.25,0.0,-133.5,0.0,-388.71999999999997,0.0,0.0,0.0,0.0,-522.22
161,ARB02044_USD,36727.05,0.0,-117.0,0.0,-187.2,0.0,0.0,0.0,0.0,-304.2
162,ARB02045_USD,-375.0,0.0,-1.8,0.0,-2.88,0.0,0.0,0.0,0.0,-4.68
163,ARB02047_USD,4764.5,0.0,-56.1,0.0,-104.72,0.0,0.0,0.0,0.0,-160.82
164,ARB02052_USD,1037.5,0.0,-2.1,0.0,-1.76,0.0,0.0,0.0,0.0,-3.8600000000000003
165,ARB02055_USD,-1637.5,375.0,-17.1,0.0,-43.86,0.0,0.0,0.0,0.0,-60.96
166,ARB02076_USD,-12880.75,-49000.0,-907.35,0.0,-1246.22,0.0,0.0,0.0,0.0,-2153.57
167,ARB02081_USD,-22700.0,-1218.75,-7.6499999999999995,0.0,-14.319999999999999,0.0,0.0,0.0,0.0,-21.97
168,ARB02082_USD,280.0,-4350.0,-172.05,0.0,-331.76,0.0,0.0,0.0,0.0,-503.81
169,ARB02083_USD,0.0,-61170.0,-16.35,0.0,-31.34,0.0,0.0,0.0,0.0,-47.69
170,ARB02084_USD,8737.5,-1443.75,-15.75,0.0,-30.28,0.0,0.0,0.0,0.0,-46.03
171,ARB02085_USD,0.0,0.0,-0.3,0.0,-0.56,0.0,0.0,0.0,0.0,-0.8600000000000001
172,ARB02086_USD,-1012.5,0.0,-0.75,0.0,-1.4,0.0,0.0,0.0,0.0,-2.15
173,ARB02087_USD,0.0,0.0,-0.75,0.0,-2.55,0.0,0.0,0.0,0.0,-3.3
174,ARB02102_USD,-2994.0,0.0,-66.15,0.0,-228.76,0.0,0.0,0.0,0.0,-294.90999999999997
175,ARB02103_USD,0.0,-33800.0,-255.3,0.0,-1112.52,0.0,0.0,0.0,0.0,-1367.82
176,ARB02106_USD,-9140.0,137150.0,-36.45,0.0,-190.14999999999998,0.0,0.0,0.0,0.0,-226.59999999999997
177,ARB02121_USD,50257.5,-937.5,-320.7,0.0,-407.14000000000004,0.0,0.0,0.0,0.0,-727.84
178,ARB02129_USD,-28797.5,0.0,-51.599999999999994,0.0,-112.88,0.0,0.0,0.0,0.0,-164.48
179,ARB02132_USD,2178.75,0.0,-20.4,0.0,-36.8,0.0,0.0,0.0,0.0,-57.199999999999996
180,ARB02135_USD,871.5,0.0,-18.0,0.0,-44.16,0.0,0.0,0.0,0.0,-62.16
181,ARB02145_USD,-3107.5,0.0,-66.0,0.0,-230.4,0.0,0.0,0.0,0.0,-296.4
182,ARB02147_USD,-47747.5,0.0,-267.6,0.0,-499.52,0.0,0.0,0.0,0.0,-767.12
183,ARB02149_USD,-205.0,0.0,-15.0,0.0,-28.16,0.0,0.0,0.0,0.0,-43.16
184,ARB02152_USD,13607.5,0.0,-22.2,0.0,-92.74,0.0,0.0,0.0,0.0,-114.94
185,ARB02154_USD,-1762.5,0.0,-37.8,0.0,-128.51999999999998,0.0,0.0,0.0,0.0,-166.32
186,ARB02158_USD,0.0,-8750.0,-22.5,0.0,-33.0,0.0,0.0,0.0,0.0,-55.5
187,ARB02167_USD,139718.9,0.0,-101.7,0.0,-316.23999999999995,0.0,0.0,0.0,0.0,-417.93999999999994
188,ARB02168_USD,140.0,0.0,-6.9,0.0,-23.46,0.0,0.0,0.0,0.0,-30.36
189,ARB02169_USD,-1437.5,0.0,-10.8,0.0,-37.879999999999995,0.0,0.0,0.0,0.0,-48.67999999999999
190,ARB02173_USD,-605.5,-7710.0,-38.4,0.0,-129.7,0.0,0.0,0.0,0.0,-168.1
191,ARB02176_USD,1492.5,0.0,-245.39999999999998,0.0,-506.91999999999996,0.0,0.0,0.0,0.0,-752.3199999999999
192,ARB02177_USD,-22330.5,0.0,-117.00000000000001,0.0,-218.4,0.0,0.0,0.0,0.0,-335.40000000000003
193,ARB02179_USD,200689.5,0.0,-459.45,0.0,-857.64,0.0,0.0,0.0,0.0,-1317.09
194,ARB02180_USD,-7142.5,0.0,-52.8,0.0,-98.56,0.0,0.0,0.0,0.0,-151.36
195,ARB02181_USD,415.0,0.0,-565.5,0.0,-1055.6000000000001,0.0,0.0,0.0,0.0,-1621.1000000000001
196,ARB02182_USD,-113914.5,0.0,-448.05,0.0,-836.36,0.0,0.0,0.0,0.0,-1284.41
197,ARB02183_USD,9477.0,0.0,-45.3,0.0,-169.11999999999998,0.0,0.0,0.0,0.0,-214.41999999999996
198,ARB02184_USD,4743.0,0.0,-262.95,0.0,-490.84000000000003,0.0,0.0,0.0,0.0,-753.79
199,ARB02185_USD,-516.0,0.0,-6.0,0.0,-22.4,0.0,0.0,0.0,0.0,-28.4
200,ARB02187_USD,-322.0,0.0,-1.7999999999999998,0.0,-6.720000000000001,0.0,0.0,0.0,0.0,-8.52
201,ARB02188_USD,-191285.1,0.0,-108.9,0.0,-454.15999999999997,0.0,0.0,0.0,0.0,-563.06
202,ARB02190_USD,0.0,0.0,-1.5,0.0,-2.8,0.0,0.0,0.0,0.0,-4.3
203,ARB02191_USD,0.0,0.0,-0.75,0.0,-1.56,0.0,0.0,0.0,0.0,-2.31
204,ARB02343_EUR,420.0,0.0,-49.589999999999996,0.0,-2.4,0.0,0.0,0.0,0.0,-51.989999999999995
205,ARB02343_GBP,11245.0,0.0,0.0,-95.6,-46.4,0.0,0.0,0.0,0.0,-142.0
206,ARB02343_USD,-1859.2,0.0,-3.15,0.0,-44.1,0.0,0.0,0.0,-0.36,-47.61
207,ARB02355_USD,-1140.0,0.0,-16.8,-2.8,-127.68,0.0,0.0,0.0,0.0,-147.28
208,ARB02402_CAD,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,ARB02402_USD,-700.0,0.0,-13.2,0.0,-144.79999999999998,0.0,0.0,0.0,0.0,-157.99999999999997
210,ARB02407_EUR,0.0,0.0,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,-3.3
211,ARB02407_GBP,0.0,0.0,0.0,-12.1,-5.06,0.0,0.0,0.0,0.0,-17.16
212,ARB02407_USD,171.60000000000002,0.0,-6.6,0.0,-92.4,0.0,0.0,0.0,0.0,-99.0
213,ARB02418_EUR,0.0,0.0,-2.55,0.0,0.0,0.0,0.0,0.0,0.0,-2.55
214,ARB02418_GBP,-1520.0,0.0,0.0,-9.35,-4.08,0.0,0.0,0.0,0.0,-13.43
215,ARB02418_USD,3053.2,0.0,-141.15,0.0,-1976.1000000000001,0.0,0.0,0.0,0.0,-2117.25
216,ARB02421_CHF,-1662.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,ARB02421_EUR,-7000.0,0.0,-58.8,-76.8,-19.2,0.0,0.0,0.0,0.0,-154.79999999999998
218,ARB02421_GBP,0.0,0.0,0.0,-54.4,-19.52,0.0,0.0,0.0,0.0,-73.92
219,ARB02421_USD,190.0,0.0,-9.6,-1.6,-72.96,0.0,0.0,0.0,0.0,-84.16
220,ARB02429_USD,-5120.4,0.0,-11.1,0.0,-155.4,0.0,0.0,0.0,0.0,-166.5
221,ARB02432_USD,112.0,0.0,-0.6,0.0,-8.4,0.0,0.0,0.0,0.0,-9.0
222,ARB02436_EUR,0.0,0.0,-41.4,0.0,0.0,0.0,0.0,0.0,0.0,-41.4
223,ARB02436_GBP,930.0,0.0,0.0,-151.8,-64.6,0.0,0.0,0.0,0.0,-216.4
224,ARB02436_USD,355.8499999999999,0.0,-50.4,0.0,-705.6,0.0,0.0,0.0,0.0,-756.0
225,ARB02445_USD,1950.0,0.0,-79.5,-24.0,-1040.2,0.0,0.0,0.0,0.0,-1143.7
226,ARB02447_CAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,ARB02447_USD,0.0,0.0,-12.0,0.0,-68.0,0.0,0.0,0.0,0.0,-80.0
228,ARB02449_EUR,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.6
229,ARB02449_GBP,0.0,0.0,0.0,-2.2,-0.92,0.0,0.0,0.0,0.0,-3.12
230,ARB02449_USD,-266.45000000000005,0.0,-86.25,-2.4,-1200.2199999999998,0.0,0.0,0.0,0.0,-1288.87
231,ARB02450_USD,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,ARB02452_EUR,0.0,0.0,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,-1.2
233,ARB02452_GBP,0.0,0.0,0.0,-4.4,-1.84,0.0,0.0,0.0,0.0,-6.24
234,ARB02452_USD,-3190.0,0.0,-1.5,0.0,-21.0,0.0,0.0,0.0,0.0,-22.5
235,ARB02456_EUR,0.0,0.0,-6.6,0.0,0.0,0.0,0.0,0.0,0.0,-6.6
236,ARB02456_GBP,-3450.0,0.0,0.0,-24.2,-10.36,0.0,0.0,0.0,0.0,-34.56
237,ARB02456_USD,-2182.4,0.0,-12.299999999999999,0.0,-172.20000000000002,0.0,0.0,0.0,0.0,-184.50000000000003
238,ARB02463_USD,-5342.4,0.0,-21.3,0.0,-298.2,0.0,0.0,0.0,0.0,-319.5
239,ARB02473_EUR,237.5,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.5
